,TR_LOSS
0,16.751302200274807
1,7.392263022891027
2,9.383095720139284
3,6.006702641896591
4,6.247935801020524
5,6.216940842428196
6,5.181439522174946
7,4.2810784879031
8,3.741771431539598
9,2.60924834824253
10,2.1464440866539545
11,1.3341133880206613
12,2.0335709741826102
13,1.3714454659270348
14,1.1921652175032362
15,0.7070858633056583
16,0.7301643840582992
17,0.6448033239552108
18,0.7554315986516227
19,0.894386481727647
20,0.7464206280224438
21,0.71188935402656
22,0.7737360070873146
23,0.6925071243250134
24,0.7116292036751205
25,0.7091554625052126
26,0.5627933415132723
27,0.5546500131448078
28,0.502730586769592
29,0.439569529494723
30,0.47078969212782695
31,0.4076024559797478
32,0.4036097081446706
33,0.41977591665859426
34,0.38606414901678476
35,0.41321552236035225
36,0.37742402471635456
37,0.37904462893720703
38,0.38438588145368313
39,0.3761151437327014
40,0.3958561101970221
41,0.36954642518728387
42,0.38331943318401573
43,0.3644578459481128
44,0.37496527273541613
45,0.3671221034092921
46,0.36111610571711394
47,0.3576684410120206
48,0.34555532043433174
49,0.3513555122354597
50,0.3407913351494805
51,0.345021859818613
52,0.3340784716114134
53,0.3363071665056422
54,0.33224580276195753
55,0.33442424304176727
56,0.3340700341769535
57,0.3322856449404081
58,0.33347717823267914
59,0.3309209690688852
60,0.33364412571993357
61,0.3302959252959008
62,0.3317977050491848
63,0.3287337310233285
64,0.3303017843397759
65,0.3284627822542999
66,0.32883363841775615
67,0.326867177479965
68,0.326561705270168
69,0.32579617713690356
70,0.32571441088169933
71,0.32517575877751914
72,0.3244005755266462
73,0.3239418317257732
74,0.32345815386550014
75,0.3234871291300816
76,0.32301455216517383
77,0.32287565193151874
78,0.3223806793252122
79,0.32234072708451433
80,0.3219811094711429
81,0.32184126151557957
82,0.3215014419903212
83,0.32139602814692825
84,0.3211857821799184
85,0.32097194389764405
86,0.3206724228753614
87,0.320393216005602
88,0.32024014441969045
89,0.32001093067967457
90,0.3198487330481423
91,0.3195074716679398
92,0.3193565038878553
93,0.319071252696094
94,0.3189778373338521
95,0.3186860756791797
96,0.3185697818079776
97,0.3183004105908283
98,0.3181850513195616
99,0.31793233597256454
100,0.3177945298273466
101,0.31759303117399923
102,0.31746161644902415
103,0.31728287987158305
104,0.31710079931791685
105,0.3169302730177929
106,0.3167491808419503
107,0.31660835237349405
108,0.3164144350290928
109,0.31626095673847676
110,0.3160681094805424
111,0.3159210516755982
112,0.3157452063542582
113,0.31558839456297
114,0.3154248376919321
115,0.31526189772129887
116,0.3151066425984754
117,0.31493440504686865
118,0.31478332632649425
119,0.314619865984018
120,0.3144729315595415
121,0.3143139073500601
122,0.314159827134515
123,0.31400942219573513
124,0.31385684238535716
125,0.3137115841115644
126,0.31355694460533784
127,0.31341041297886524
128,0.31325989254288406
129,0.3131126588608938
130,0.3129670424337023
131,0.31282006818090374
132,0.3126783623323244
133,0.3125326325582578
134,0.312390361040314
135,0.31224768153867527
136,0.3121063745604259
137,0.31196729898878384
138,0.3118262863544464
139,0.31168840455924723
140,0.3115503068926793
141,0.31141387283855476
142,0.31127857641787116
143,0.31114292185045556
144,0.31100946810830604
145,0.31087571477762005
146,0.31074325005988584
147,0.3106118959567039
148,0.3104809207180865
149,0.3103515284701419
150,0.3102222183514715
151,0.31009407374293535
152,0.309967023379777
153,0.30984037911455853
154,0.30971489199658225
155,0.30958984685228735
156,0.30946580073151997
157,0.30934280284454096
158,0.30922032676692673
159,0.3090989498489826
160,0.3089782971953429
161,0.30885840806114273
162,0.30873948724998124
163,0.30862122751816295
164,0.30850391743233196
165,0.3083874017910628
166,0.3082715744463165
167,0.3081566988526116
168,0.30804258332488416
169,0.3079292712590438
170,0.307816802554205
171,0.3077050471659895
172,0.3075941520825046
173,0.3074840590950613
174,0.30737470227056135
175,0.3072661881293613
176,0.30715843605816023
177,0.30705144510655424
178,0.3069452645644746
179,0.30683983569949225
180,0.3067351874675995
181,0.3066313154987519
182,0.30652818529710957
183,0.30642583971179055
184,0.3063242556090967
185,0.3062234091958004
186,0.30612332758655736
187,0.30602398820236615
188,0.30592538657420104
189,0.30582753553045133
190,0.3057304115154868
191,0.3056340178960848
192,0.3055383582377906
193,0.30544341184435736
194,0.30534918578458625
195,0.30525567878133236
196,0.3051628710053326
197,0.30507076739736205
198,0.30497936603430204
199,0.3048886511191181
200,0.3047986235556522
201,0.30470927857451113
202,0.30462060362550886
203,0.30453259815808603
204,0.30444525545217604
205,0.3043585634544048
206,0.3042725193962372
207,0.3041871150311341
208,0.3041023384280628
209,0.30401818556054244
210,0.3039346473073802
211,0.3038517105586892
212,0.3037693689474524
213,0.3036876125358158
214,0.30360642723114994
215,0.303525803671565
216,0.3034457300184827
217,0.3033661912653108
218,0.30328717567658636
219,0.3032086690041096
220,0.3031306542770753
221,0.3030531166234409
222,0.302976038686155
223,0.3028994011434063
224,0.30282318580283113
225,0.30274737153705183
226,0.3026719356943972
227,0.30259685596272584
228,0.302522106789347
229,0.30244766136833995
230,0.30237349216947323
231,0.30229956810300423
232,0.3022258571671443
233,0.30215232542541204
234,0.3020789347966421
235,0.30200564634435884
236,0.30193241804843074
237,0.3018592033962887
238,0.3017859547783965
239,0.3017126200764177
240,0.3016391421933708
241,0.30156546206248025
242,0.3014915145584064
243,0.3014172292823738
244,0.3013425324274913
245,0.30126734248577747
246,0.30119157235828115
247,0.30111512924305467
248,0.3010379107670643
249,0.3009598082474201
250,0.3008807043011771
251,0.30080047040914376
252,0.3007189703924836
253,0.3006360557716005
254,0.3005515657134336
255,0.3004653291745113
256,0.30037715921868885
257,0.30028685600909594
258,0.30019420585062445
259,0.30009897683639847
260,0.3000009239076748
261,0.2998997840367011
262,0.2997952766496104
263,0.29968710773021173
264,0.2995749637852334
265,0.29945851901196985
266,0.2993374340303432
267,0.2992113554373132
268,0.2990799251331632
269,0.29894277430901706
270,0.2987995347255419
271,0.2986498380859763
272,0.2984933178260855
273,0.29832961848991085
274,0.29815838496213454
275,0.2979792764391447
276,0.2977919457605177
277,0.2975960508343572
278,0.2973912241925856
279,0.2971770830271293
280,0.29695318116497144
281,0.29671903999839605
282,0.29647404868776717
283,0.2962176094060682
284,0.29594880647041116
285,0.29566718242783735
286,0.2953713064676012
287,0.29506649930962703
288,0.29478329272383363
289,0.2949768747102966
290,0.3010920843028542
291,0.3810777207637489
292,0.9974091392058196
293,1.8488517076375157
294,0.7399761302122785
295,0.7669455237384788
296,0.7989848687246964
297,0.6968922390073965
298,0.5631908501349743
299,0.6421095748919848
300,0.41947764456974235
301,0.6373466456597632
302,0.3494905971632032
303,0.5913304365063516
304,0.304450095233127
305,0.521473858908982
306,0.37977031798919353
307,0.38638094814026763
308,0.443920672670769
309,0.3046817403306981
310,0.42585792893119373
311,0.3402185376326768
312,0.349889652225909
313,0.3792966272914115
314,0.30657225037049
315,0.3716142261905815
316,0.3345286396598835
317,0.3171893390610921
318,0.3551120843747943
319,0.30619137217999687
320,0.3338523695043883
321,0.32861564895679307
322,0.3040592030514314
323,0.3324238421464697
324,0.3093031800040417
325,0.3117762394386941
326,0.32129813744376623
327,0.30153942670768014
328,0.3154639255007174
329,0.3093034259544708
330,0.3020331026572007
331,0.3132120423960658
332,0.30196515101713695
333,0.30495075196494403
334,0.30721246401121766
335,0.2993355265082497
336,0.30612144608061953
337,0.3017670855295283
338,0.2998890310128186
339,0.30404795417755665
340,0.29874847472873095
341,0.3013281359131369
342,0.3007513016982418
343,0.2980766806363154
344,0.30131667464238787
345,0.2985172930092896
346,0.2989769550858293
347,0.29985664980741006
348,0.29787711622753393
349,0.29969685315101274
350,0.29838112933803923
351,0.29820701725198745
352,0.2991332694267373
353,0.29766914099134645
354,0.29849916757100375
355,0.2979731448853581
356,0.2976370491646195
357,0.29826485255351853
358,0.2973592469520266
359,0.29778687400982884
360,0.2976722948971112
361,0.2973357046669488
362,0.29774809140592867
363,0.297241071435508
364,0.29743911991368827
365,0.2974311745040779
366,0.2971415599152303
367,0.2973888058219855
368,0.29710211411466936
369,0.2971627309757487
370,0.29715002486380127
371,0.296943857834367
372,0.2970894320809231
373,0.29690471897193343
374,0.2969066859914962
375,0.2968960281848782
376,0.2967692044814853
