,TR_LOSS
0,20.991927553063476
1,8.128457476750398
2,7.19402023597561
3,6.440340602571321
4,6.205254639276502
5,6.400996765391849
6,5.489390378675655
7,5.363115089783741
8,5.374096443637773
9,4.785031413859177
10,4.556216804195177
11,4.403766577015494
12,3.5778488853361
13,2.927019004234663
14,2.2974371233394044
15,1.1766553216470195
16,1.3327874444027439
17,1.5768516865599138
18,1.8719912418189137
19,1.102450235201033
20,0.832696177549428
21,0.5015257898685874
22,0.5094361769913924
23,0.6569057416153756
24,0.6381867554460444
25,0.7059881015917544
26,0.6972640811724092
27,0.5838243617312346
28,0.5684101623335741
29,0.48307033412096284
30,0.43861638478163273
31,0.48680430320234136
32,0.4652856256605951
33,0.5190092169633964
34,0.4616345565571942
35,0.4237290867525364
36,0.3663950820242135
37,0.3170456614965486
38,0.32295011056816775
39,0.3001788430676512
40,0.32176511427001625
41,0.31107038059574066
42,0.3028775657400168
43,0.2978251194074466
44,0.2745005892242409
45,0.27992883941493557
46,0.26695385665017074
47,0.2788612759411751
48,0.27689687751156233
49,0.2828878083077338
50,0.27934361727918383
51,0.27462826073812285
52,0.2696131411186017
53,0.2621375611299318
54,0.26161083678701424
55,0.25652612005303566
56,0.25944635688251017
57,0.25458107802774094
58,0.2562546210655887
59,0.24999557639486955
60,0.24968176533305433
61,0.24463490766617935
62,0.245542856549344
63,0.2438744065215203
64,0.2460382474757498
65,0.24508174586735765
66,0.24576959532728024
67,0.243700573034321
68,0.24342754599642397
69,0.24181454219263887
70,0.24220829266570507
71,0.24156342741651132
72,0.24217244414633254
73,0.24146995102899763
74,0.2414746679635768
75,0.24031316801309976
76,0.23998293314907182
77,0.2389772643729131
78,0.2390967984891154
79,0.238620778775054
80,0.23897894155198535
81,0.23839934504604876
82,0.23835997120672348
83,0.23755242910202057
84,0.23744025796479598
85,0.2369893370658473
86,0.23708121939606047
87,0.23688563184954778
88,0.23681836295334452
89,0.23657454596015942
90,0.2362881469642352
91,0.23609913270926808
92,0.23581552973929953
93,0.23577755558332406
94,0.2355555599459077
95,0.23553020903551602
96,0.2352926867308539
97,0.23513864345026558
98,0.2348996453622084
99,0.23468380648945195
100,0.23454883510166544
101,0.23435690368814632
102,0.2342587326930394
103,0.23404926491438746
104,0.23388598555857854
105,0.23367998254439543
106,0.23348499253009763
107,0.23333568752979625
108,0.2331495451860048
109,0.23301344051571224
110,0.23283162397545945
111,0.23265438980284517
112,0.23247315765692117
113,0.23226909272735846
114,0.23209992427290152
115,0.23191076987317155
116,0.23173187024314987
117,0.23154823248508904
118,0.2313362396507706
119,0.23113355295976787
120,0.23091731684086245
121,0.2307028978106442
122,0.23049389208560406
123,0.23026819044095087
124,0.2300417027895629
125,0.22980369111290136
126,0.22955397699085398
127,0.22930696991830832
128,0.2290491983921946
129,0.2287845756289133
130,0.22851619694219877
131,0.22823028521443312
132,0.22793336394480151
133,0.22762897892227799
134,0.22730946804012245
135,0.22698100618486752
136,0.22664424361130972
137,0.22629084243498582
138,0.22592498375207964
139,0.2255489004177073
140,0.22515854545381012
141,0.22475672382900697
142,0.22434273170839658
143,0.22391499727107234
144,0.22347386958356977
145,0.22301612620741518
146,0.222546347799772
147,0.2220653094050805
148,0.22157035736069147
149,0.22106524948215656
150,0.22054564654051406
151,0.2200159359480164
152,0.21947340321572975
153,0.21892000944465684
154,0.2183545022164489
155,0.21777675850101955
156,0.21718747918542256
157,0.21658613239701868
158,0.21597795928787275
159,0.21536648233414504
160,0.21482910327869612
161,0.21481058790721758
162,0.21949720625570232
163,0.2676895794246468
164,0.6358919457345827
165,2.1317798930510454
166,1.691286978180086
167,0.33087353087176524
168,1.3305814013460684
169,0.3000508500506584
170,1.0101338418466541
171,0.47690857431790523
172,0.5937658358142247
173,0.6436534674918712
174,0.29449151558036146
175,0.666622472910368
176,0.2582459400293886
177,0.4860198502280239
178,0.3984606629203563
179,0.2963899271785319
180,0.4768933409112064
181,0.24149975780589208
182,0.37737273512284286
183,0.3342464851961674
184,0.2528519156866995
185,0.3721007765368522
186,0.2734625947941808
187,0.2759368089265532
188,0.327717887007265
189,0.23733429687256255
190,0.2835186328085519
191,0.284749673256261
192,0.23459395008265105
193,0.28639868901713794
194,0.25145987954437354
195,0.24063533267857737
196,0.27017941677226404
197,0.2343459981198453
198,0.24660872500292136
199,0.256781846672296
200,0.23092185862245396
201,0.24769916440214496
202,0.2436461286432831
203,0.22946931814389498
204,0.24559158432079678
205,0.23523997356539478
206,0.23275543403378934
207,0.24210256264598712
208,0.23023039870957257
209,0.23413712432296738
210,0.23658548272525415
211,0.22876781575472782
212,0.2348632765784221
213,0.23287647038026604
214,0.22890435258575076
215,0.23359575578963127
216,0.2296209136191088
217,0.22929044206330404
218,0.2320147962167743
219,0.2282902159911162
220,0.2298966990758613
221,0.23009703093528205
222,0.22763547377589188
223,0.22967250398817082
224,0.2285956201734924
225,0.22782479359644242
226,0.22923979367197156
227,0.2276783152262779
228,0.2279139450650859
229,0.22837703626800754
230,0.2271868007910559
231,0.22795849484153813
232,0.22766830903546348
233,0.2270854019575892
234,0.2276878972573943
235,0.2270243534821276
236,0.22702878331983034
237,0.22726862159045985
238,0.22670085681545535
239,0.22696439282483533
240,0.22680615321131453
241,0.22649946555940836
242,0.22673803257585531
243,0.22642176806740483
244,0.226403313582454
245,0.22645615460581978
246,0.22616765297944746
247,0.22625966837742065
248,0.22613097685857697
249,0.22599545968434717
250,0.22606185550304983
251,0.22587377352133398
252,0.2258563484662689
253,0.2258127635771597
254,0.2256628140515084
255,0.2256801392767217
256,0.2255663375156694
257,0.22549772012929742
258,0.2254735644734371
259,0.22534836218322912
260,0.22532171547006702
261,0.22524409194636721
262,0.22515961155338832
263,0.22512838217211648
264,0.22502925417415098
265,0.22497772282100534
266,0.22491361426810666
267,0.22482818354739584
268,0.22478383179228634
269,0.22470061192538315
270,0.22463760263355353
271,0.22457608293251136
272,0.2244942410818368
273,0.22443870422349052
274,0.22436236910084167
275,0.22429370112364472
276,0.22422999792875364
277,0.2241512227038373
278,0.22408781400753017
279,0.2240131151683986
280,0.22394085457237814
281,0.22387311302184967
282,0.2237953819226453
283,0.22372634879988362
284,0.22365073716218795
285,0.22357560883297362
286,0.22350337215625812
287,0.22342477826000917
288,0.22335104446647913
289,0.22327308019168113
290,0.22319492533013258
291,0.2231180787251232
292,0.22303710800063756
293,0.22295873593962862
294,0.22287736169223776
295,0.2227956412901097
296,0.2227140617816262
297,0.22262966636147308
298,0.22254642598669308
299,0.22246082119177987
300,0.2223747862441217
301,0.22228811080602215
302,0.2221993635061155
303,0.2221107837668788
304,0.2220201783435377
305,0.22192900799174023
306,0.22183671600458113
307,0.22174277623214467
308,0.22164832118364322
309,0.22155203284095484
310,0.22145495902878418
311,0.2213564442569038
312,0.2212564597660996
313,0.2211554513099421
314,0.22105269972088054
315,0.2209488805920065
316,0.2208434104763894
317,0.22073649161651007
318,0.22062818442100915
319,0.2205181712610559
320,0.22040680419902778
321,0.2202936472050133
322,0.22017894650903658
323,0.22006257921448916
324,0.21994446664205247
325,0.21982471559156666
326,0.21970306348022747
327,0.21957970348516784
328,0.21945447447731156
329,0.21932741363166355
330,0.21919847983402482
331,0.21906755979702605
332,0.21893475240006277
333,0.21879992991918784
334,0.21866314460238157
335,0.21852429281376556
336,0.21838335738453957
337,0.21824035525635835
338,0.2180952207062192
339,0.21794797493510973
340,0.21779852463020022
341,0.21764689394673087
342,0.21749305493940416
343,0.21733698673014468
344,0.21717866478898665
345,0.2170180322195972
346,0.2168551051213766
347,0.21668984340468728
348,0.21652223661940911
349,0.21635223370112244
350,0.21617981165260827
351,0.21600496088183196
352,0.21582764645935998
353,0.21564783918049102
354,0.21546548192005802
355,0.21528055425273263
356,0.2150930161202576
357,0.2149028241462917
358,0.21470991705404804
359,0.21451423759615423
360,0.21431574254631122
361,0.21411437117751014
362,0.21391005918243114
363,0.21370272795209103
364,0.21349231701336335
365,0.21327875997345158
366,0.21306198530396664
367,0.2128419133831812
368,0.21261847278392682
369,0.21239160532806914
370,0.2121612512252313
371,0.2119273539453443
372,0.21168986302400794
373,0.21144875079386435
374,0.21120399880369245
375,0.210955597726448
376,0.21070354735284483
377,0.21044787000429535
378,0.21018860596397104
379,0.20992580631865085
380,0.20965953252828148
381,0.20938986325653738
382,0.20911689547607518
383,0.208840733686926
384,0.20856148715680034
385,0.2082792720189488
386,0.20799421404583632
387,0.20770643847634146
388,0.20741606586218667
389,0.20712321294211727
390,0.20682799615744593
391,0.20653052404059327
