,TR_LOSS
0,21.22919594388163
1,5.182981621735772
2,7.518367030609952
3,6.164108247118586
4,3.775563230526362
5,3.4550297526648137
6,2.584542616922684
7,1.1163711432221086
8,2.186883515290611
9,0.8020940918443129
10,1.9425394223754693
11,0.287581883941053
12,1.147385001209593
13,0.9150084285497853
14,0.25985123729072573
15,0.8266274985744917
16,0.8118101736628031
17,0.31619976555965007
18,0.5439793751666254
19,0.6736958334991224
20,0.2659045952275468
21,0.2917474514310862
22,0.5420431292661722
23,0.3059585758373113
24,0.2258400181284566
25,0.3931352828917955
26,0.23848623475143166
27,0.12999851476854282
28,0.2795575931629196
29,0.2329954026503257
30,0.12262699168904229
31,0.2155521051048505
32,0.21416616982564013
33,0.11401787070696608
34,0.1694914159630213
35,0.18379505486255854
36,0.10516652159995703
37,0.14982066246983677
38,0.1649332331346848
39,0.10404720079353866
40,0.1324683315406133
41,0.1339715721583568
42,0.08906853575988286
43,0.1150311642474168
44,0.11865241922184828
45,0.08828137471529807
46,0.10651366816688156
47,0.1055682191317841
48,0.0834671911824583
49,0.09955186127801803
50,0.09714724808508172
51,0.08232724352839813
52,0.09581869833182893
53,0.09035777428908193
54,0.08153118310729172
55,0.09095962565222887
56,0.0824052509188725
57,0.07888688552043482
58,0.08584828766961637
59,0.07817046931671166
60,0.07880009087147441
61,0.08122700508564187
62,0.07428104415347496
63,0.0774887102209119
64,0.07698157201490445
65,0.073357543497272
66,0.07679753709536596
67,0.07363016913872747
68,0.07311777284389745
69,0.07452363120512041
70,0.07118034971627556
71,0.07256439385504249
72,0.0716848371733812
73,0.07025547399687815
74,0.07147931196343532
75,0.06935106795005774
76,0.06953110889540726
77,0.0693426994781015
78,0.06807604129647558
79,0.06884308181894609
80,0.0676025521307452
81,0.06751689843955537
82,0.06737339527890927
83,0.06642512111622074
84,0.06675041275816339
85,0.06587771719829257
86,0.0657781447035668
87,0.06552551146399414
88,0.06485955003931758
89,0.06489203139244133
90,0.06418328498990597
91,0.06410080253279794
92,0.0637303221387866
93,0.06332828824403477
94,0.06318910092759987
95,0.06265096829186458
96,0.06255348110462929
97,0.06211548100659378
98,0.061885025299278876
99,0.06160328405615854
100,0.06124025900474763
101,0.061049471288210144
102,0.06063772592427374
103,0.06044491730743744
104,0.06008472946118388
105,0.059843144358215666
106,0.05954765702193472
107,0.05924097240790358
108,0.05899486524873957
109,0.05866819227870548
110,0.058443245279444264
111,0.058121287346876854
112,0.05788450006741546
113,0.05758453444403892
114,0.057327277809641586
115,0.057051455369656875
116,0.05677824025482666
117,0.05652331367016291
118,0.05624268765584271
119,0.05599542452010644
120,0.05571387376973235
121,0.055470864698465364
122,0.05519772383459382
123,0.05495427635660252
124,0.054688620528487816
125,0.054442764023575965
126,0.05418591281450235
127,0.05393923071816938
128,0.053690251835398786
129,0.053444593587194444
130,0.05320243329292156
131,0.05295843620589646
132,0.05272124431898105
133,0.052480794632188896
134,0.05224893439460797
135,0.05201251102835383
136,0.05178433250175036
137,0.05155212061687663
138,0.05132825623400458
139,0.05110117567759413
140,0.050881608223142125
141,0.05065973370407484
142,0.05044468977662046
143,0.05022808383995899
144,0.05001757924326083
145,0.04980638805500325
146,0.04960066057567771
147,0.04939459650302146
148,0.049193342704263655
149,0.048992436772028025
150,0.04879607600589391
151,0.048600425307233235
152,0.04840882290165403
153,0.04821830772691826
154,0.048031550531866044
155,0.04784614443618825
156,0.04766410777134859
157,0.04748366084395388
158,0.047306236213177165
159,0.04713059635309445
160,0.04695771168764281
161,0.0467868767217101
162,0.04661852498279142
163,0.04645234200745369
164,0.04628839762365753
165,0.046126778870689146
166,0.04596720425660305
167,0.04580997624174766
168,0.04565463843092059
169,0.045501663470841905
170,0.04535052748276219
171,0.04520169859877444
172,0.045054705046816246
173,0.04490991105172554
174,0.044766984727566926
175,0.04462612007212986
176,0.04448717672554257
177,0.044350154697587046
178,0.044215082019266355
179,0.04408183260787532
180,0.04395054920060504
181,0.043821045824895315
182,0.043693466037579475
183,0.0435676596788751
184,0.04344370975028509
185,0.04332155191141327
186,0.04320116977379949
187,0.04308258651304308
188,0.04296572636054216
189,0.042850653584109805
190,0.042737285459467624
191,0.042625662314594706
192,0.04251574421132709
193,0.04240751890852511
194,0.042300994981477755
195,0.04219612326747375
196,0.04209292796792111
197,0.04199136518268262
198,0.04189143948489946
199,0.04179313795811241
200,0.04169643307520148
201,0.041601331029668585
202,0.041507797664552884
203,0.0414158315141383
204,0.04132541313447442
205,0.041236520973952195
206,0.04114915171465074
207,0.041063277868140166
208,0.04097889095935196
209,0.04089597337588328
210,0.04081450343325432
211,0.040734471373227325
212,0.040655852772417136
213,0.04057863216464072
214,0.04050279311684128
215,0.04042831304036114
216,0.04035517788809959
217,0.040283366493234725
218,0.0402128591007467
219,0.04014363923087535
220,0.04007568440582895
221,0.0400089765479245
222,0.03994349690746517
223,0.039879224002869425
224,0.039816140461278404
225,0.039754226518168234
226,0.03969346183152418
227,0.039633828844984606
228,0.0395753078015049
229,0.03951787951737878
230,0.03946152649482296
231,0.03940622981244152
232,0.03935197150499615
233,0.03929873449580102
234,0.03924650079390339
235,0.03919525336378748
236,0.03914497575863037
237,0.03909565100893865
238,0.03904726298272344
239,0.03899979608991349
240,0.038953234433452326
241,0.03890756269634877
242,0.03886276604079337
243,0.038818829430785746
244,0.03877573820984443
245,0.038733478182953904
246,0.03869203503561305
247,0.03865139466993758
248,0.03861154339079695
249,0.03857246737507358
250,0.03853415284278252
251,0.03849658633384806
252,0.03845975427674978
253,0.0384236430365981
254,0.03838823920466502
255,0.03835352928013589
256,0.03831949962356472
257,0.03828613667563054
258,0.0382534267883606
259,0.038221356177209224
260,0.03818991102464097
261,0.03815907743209139
262,0.03812884142040289
263,0.03809918890054399
264,0.03807010568183388
265,0.038041577547607265
266,0.0380135901660562
267,0.03798612911633833
268,0.037959179998739705
269,0.03793272835265091
270,0.03790675967944805
271,0.037881259513679835
272,0.03785621339263055
273,0.03783160690590874
274,0.03780742570486847
275,0.03778365551523846
276,0.03776028220812796
277,0.037737291769261855
278,0.03771467032796765
279,0.03769240421377887
280,0.03767047993847465
281,0.03764888424206385
282,0.037627604105331086
283,0.03760662675508633
284,0.03758593971169992
285,0.037565530772078345
286,0.03754538803266524
287,0.037525499913825665
288,0.0375058551501952
289,0.03748644282274309
290,0.03746725234846454
291,0.037448273485001536
292,0.037429496349491456
293,0.037410911400764454
294,0.0373925094558034
295,0.037374281681843924
296,0.03735621959102734
297,0.03733831504969452
298,0.03732056025769331
299,0.037302947753965504
300,0.03728547040517209
301,0.03726812139567854
302,0.0372508942296957
303,0.03723378271096296
304,0.03721678094262206
305,0.0371998833123536
306,0.03718308448172886
307,0.037166379382122416
308,0.03714976319661633
309,0.03713323135800001
310,0.037116779532471784
311,0.03710040361138847
312,0.03708409970257908
313,0.03706786411599956
314,0.03705169336004038
315,0.03703558412629537
316,0.037019533284733966
317,0.03700353787227594
318,0.03698759508376675
319,0.036971702265666415
320,0.03695585690438216
321,0.036940056622714816
322,0.03692429916854742
323,0.036908582410691074
324,0.03689290433011167
325,0.036877263013750536
326,0.03686165664908795
327,0.03684608351651749
328,0.03683054198624981
329,0.036815030510348436
330,0.03679954762029841
331,0.036784091919867395
332,0.03676866208241614
333,0.03675325684547642
334,0.03673787500748535
335,0.036722515424080386
336,0.03670717700416769
337,0.036691858707509524
338,0.03667655954043848
339,0.036661278554480946
340,0.036646014842132126
341,0.036630767536204596
342,0.03661553580575076
343,0.03660031885584607
344,0.03658511592365507
345,0.0365699262786743
346,0.03655474921894251
347,0.03653958407187809
348,0.03652443019036886
349,0.036509286954359815
350,0.03649415376638509
351,0.036479030054359415
352,0.03646391526597854
353,0.03644880887356422
354,0.036433710366217814
355,0.03641861925819002
356,0.03640353507673048
357,0.03638845737702224
358,0.03637338572208206
359,0.03635831971092323
360,0.03634325894417345
361,0.03632820308175289
362,0.036313151786714556
363,0.036298104861280996
364,0.036283062185498496
365,0.03626802411931744
366,0.03625299166709174
367,0.03623796805631504
368,0.036222960874595
369,0.03620799006280734
370,0.03619310419964062
371,0.036178428600006855
372,0.0361642815427148
373,0.03615149687343027
374,0.03614226864310127
375,0.03614248448591989
376,0.03616812950193322
377,0.036263217010363356
378,0.036550832943953
379,0.03737820566588986
380,0.03974439062596873
381,0.046513048782454575
382,0.06608287730415119
383,0.12174457501816667
384,0.27667340291583997
385,0.6418443791558053
386,1.2507763640960425
387,1.3299970620512855
388,0.3600047509160533
389,0.2115075929237519
390,0.6822000307252282
391,0.08931735134183436
392,0.38594982378212334
393,0.24831131964589795
394,0.17697462783998408
395,0.2728892144860757
396,0.09852522254574507
397,0.2466987112934456
398,0.06708157838232714
399,0.21748151684223221
400,0.05366155957612498
401,0.18734415993605724
402,0.05049770928428722
403,0.1599650447581594
