HG_J0,HG_J1,HG_J2,HG_J3,HG_J4,HG_J5,HG_J6,HG_J7,HG_J8,HG_J9,HG_J10,RH_J0,RH_J1,RH_J2,RH_J3,RH_J4,RH_J5,RH_J6,RH_J7,RH_J8,RH_J9,RH_J10,RH_J11,RH_J12,RH_J13,RH_J14,RH_J15,ThetaX,ThetaY,ThetaZ
0.5450000166893005,0.7246811985969543,0.567105233669281,0.4166666567325592,0.6240174770355225,0.6083333492279053,0.5063291192054749,0.3083333373069763,0.37824746966362,1.0,0.11465968936681747,0.016323806727939295,0.6133221201326724,0.699616396575569,1.1284237397354107,0.01279937839423423,0.7435299856528653,0.5037641366474016,1.3596396234753805,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.466224665924498,0.2232575093457297,-0.2928382044400987,1.6879518825432371,-0.0012072600988434767,0.0,-0.0
0.5450000166893005,0.7246811985969543,0.567105233669281,0.4216666519641876,0.6248908042907715,0.6150000095367432,0.5080750584602356,0.3149999976158142,0.3800088167190552,1.0,0.11465968936681747,0.015997344118732427,0.6132122803864996,0.6994738478993967,1.1283398184597273,0.012497150064301733,0.7436620676973207,0.503925301841175,1.3597452912043049,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4660504197543764,0.22321195292970178,-0.2928065426297227,1.6879249945001804,0.009103607314513098,0.0,0.0
0.5450000166893005,0.7244310975074768,0.5666666626930237,0.41999998688697815,0.6248908042907715,0.6116666793823242,0.5080750584602356,0.31166666746139526,0.3808894753456116,1.0,0.11465968936681747,0.014989533097268914,0.6128597618724805,0.6990128387031643,1.128067466817845,0.01156669052320044,0.7440867328296291,0.5044408682678764,1.3600823737565322,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4654916444575046,0.22306585078113567,-0.29270496356234943,1.6878384416145282,0.005888940520399751,0.0,0.0
0.5450000166893005,0.724181056022644,0.5662280917167664,0.4216666519641876,0.6248908042907715,0.6100000143051147,0.5085115432739258,0.3100000023841858,0.38397181034088135,1.0,0.11518324911594391,0.014803029557464669,0.612797474344859,0.6989309214841409,1.1280189374858156,0.011394033719209528,0.7441626094527165,0.5045324774854756,1.3601420645300324,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4653921176085345,0.2230398212924708,-0.29268684471001,1.6878228378302311,0.0070151876980095295,0.0,0.0
0.5450000166893005,0.724181056022644,0.5662280917167664,0.42500001192092896,0.6248908042907715,0.6133333444595337,0.5085115432739258,0.31166666746139526,0.38397181034088135,1.0,0.11518324911594391,0.014477663599815034,0.6126844008408739,0.6987813252454124,1.1279300795704734,0.011093643375827703,0.7443003774235702,0.5046981930625293,1.3602498172876778,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4652117487196408,0.2229926469512747,-0.2926540001792801,1.6877944991767302,0.011416519792586859,0.0,-0.0
0.5450000166893005,0.724181056022644,0.5662280917167664,0.42500001192092896,0.6248908042907715,0.6133333444595337,0.5085115432739258,0.31166666746139526,0.38397181034088135,1.0,0.11518324911594391,0.014154877560338675,0.6125724232200864,0.698632708771986,1.127841673906941,0.010795635738396883,0.7444372336294807,0.5048623963843011,1.3603564253952223,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4650328176747625,0.22294584499377684,-0.29262140238254325,1.6877662776843765,0.011416519792586859,0.0,0.0
0.5450000166893005,0.724181056022644,0.5662280917167664,0.42500001192092896,0.6248908042907715,0.6116666793823242,0.5085115432739258,0.31166666746139526,0.38397181034088135,1.0,0.11518324911594391,0.013847359193497551,0.6124701972857232,0.6984971421944353,1.127761050328936,0.01051095072813317,0.7445627763743415,0.5050129703375111,1.360454150849197,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.464868729620574,0.22290292209082851,-0.29259149496047937,1.6877402983277987,0.010426461772809164,0.0,-0.0
0.5450000166893005,0.7239309549331665,0.5662280917167664,0.4266666769981384,0.6248908042907715,0.6133333444595337,0.5085115432739258,0.31333333253860474,0.38397181034088135,1.0,0.11465968936681747,0.011610418394055796,0.6116968364032088,0.6974644611474506,1.1271450260912528,0.008445737707781401,0.7455136084090389,0.5061482713443627,1.361189089950124,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4636288195624405,0.22257855762378917,-0.2923654082296574,1.68754330300268,0.012160201497028634,0.0,-0.0
0.5450000166893005,0.7239309549331665,0.5657894611358643,0.4266666769981384,0.6248908042907715,0.6133333444595337,0.5085115432739258,0.31166666746139526,0.38397181034088135,1.0,0.11518324911594391,0.012161834435126818,0.611877521434769,0.6977102654887084,1.1272929118746444,0.008956200483744948,0.7452861306508144,0.5058808854392457,1.3610176630973345,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.463922951528842,0.2226555448685889,-0.2924192113300337,1.6875912638706538,0.012583342897879924,0.0,0.0
0.5450000166893005,0.7239309549331665,0.5657894611358643,0.4283333420753479,0.6248908042907715,0.6133333444595337,0.508948028087616,0.31333333253860474,0.38397181034088135,1.0,0.11518324911594391,0.01172821434219296,0.6117349946990442,0.6975174290022038,1.1271771769471837,0.008554783342345032,0.745464616775294,0.5060915912242128,1.3611531083757646,0.0006286390238951824,-0.19576343409107205,0.6936395685233832,0.0,1.4636916376483433,0.22259500755887626,-0.2923769308956876,1.687553775542335,0.014724653417157608,0.0,0.0
