HG_J0,HG_J1,HG_J2,HG_J3,HG_J4,HG_J5,HG_J6,HG_J7,HG_J8,HG_J9,HG_J10,RH_J0,RH_J1,RH_J2,RH_J3,RH_J4,RH_J5,RH_J6,RH_J7,RH_J8,RH_J9,RH_J10,RH_J11,RH_J12,RH_J13,RH_J14,RH_J15,ThetaX,ThetaY,ThetaZ
0.5580000281333923,0.7396849393844604,0.5004385709762573,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07362610771555564,0.6249584288704023,0.6665897699886604,1.0999502143879556,-0.009360951895783546,0.7510974840830169,0.49643776467311346,1.368591166409399,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5136610682957141,0.2604311100659805,-0.2925618341974821,1.6839245913963459,0.0,0.0,0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07356019800118711,0.6249710741277634,0.6666264082578481,1.0999775616737382,-0.009301202137084333,0.7510670992044106,0.49640505475781804,1.3685711157583431,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.513697176737421,0.26044056308023356,-0.29256738810543087,1.6839237407483854,-0.0004505523340820091,0.0,-0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.0735247884935982,0.6249778721920519,0.6666460872203408,1.0999922479427864,-0.009269102296385669,0.7510507793136003,0.4963874773521994,1.368560337321043,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.513716575606315,0.2604456414950763,-0.29257037155701304,1.683923281427916,-0.0004505523340820091,0.0,0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5249999761581421,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07351591080076801,0.6249795771735309,0.6666510204004235,1.099995929220932,-0.009261054423708871,0.7510466882335131,0.49638306986210945,1.3685576341472672,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.513721439175899,0.2604469147097488,-0.2925711195065223,1.683923165957444,0.000686349229179954,-0.0,0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07347620769505084,0.6249872029254837,0.666673082022008,1.1000123918677511,-0.009225062508287469,0.7510283926009491,0.49636335790093905,1.3685455439633216,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.513743190170648,0.26045260879944726,-0.29257446445854646,1.683922649196867,-0.00045007338077430905,0.0,-0.0
0.5569999814033508,0.7396849393844604,0.5008772015571594,0.5249999761581421,0.7292576432228088,0.6183333396911621,0.5648188591003418,0.3166666626930237,0.4354909658432007,1.0,0.11937172710895538,-0.0734937208786962,0.624983837840243,0.6666633519542366,1.1000051318797837,-0.009240938590202473,0.7510364616309291,0.4963720541830269,1.3685508788860625,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5137335957652873,0.2604500971597453,-0.2925729890907255,1.6839228778318578,0.0016833639727359083,-0.0,0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6183333396911621,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07347836861501517,0.6249867871961851,0.6666718819853648,1.1000114967457848,-0.009227021397432675,0.7510293877445294,0.4963644314084235,1.3685462029640063,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5137420063487323,0.26045229890974414,-0.2925742824552687,1.6839226776745404,0.000546363704187261,0.0,-0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07343469885812401,0.6249951779763167,0.6666961444503876,1.1000296000252008,-0.009187433801758956,0.7510092671581502,0.4963427470861132,1.3685329003988917,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5137659303505715,0.2604585617801423,-0.2925779613522223,1.6839221076585666,-0.00044961704538545996,0.0,-0.0
0.5580000281333923,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7296943068504333,0.6183333396911621,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07340990789144289,0.6249999434379504,0.6667099158855608,1.100039874393067,-0.00916496037294006,0.7509978467948578,0.4963304351032542,1.3685253456840747,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5137795117544952,0.260462117092547,-0.29258004967239243,1.6839217829907713,0.00020988099757234294,0.0,-0.0
0.5569999814033508,0.7396849393844604,0.5008772015571594,0.5233333110809326,0.7292576432228088,0.6166666746139526,0.5648188591003418,0.3149999976158142,0.4354909658432007,1.0,0.11937172710895538,-0.07337035591927023,0.6250076929252076,0.6667321173421158,1.1000564152961114,-0.00913051106327674,0.7509803422493065,0.4963115604046458,1.3685137625215957,0.0010376330938726022,-0.17935939838725432,0.6958908433853579,0.0,1.5138003305790801,0.2604675669559956,-0.29258325071023555,1.683921284374021,-0.000426426111980911,-0.0,0.0
