HG_J0,HG_J1,HG_J2,HG_J3,HG_J4,HG_J5,HG_J6,HG_J7,HG_J8,HG_J9,HG_J10,RH_J0,RH_J1,RH_J2,RH_J3,RH_J4,RH_J5,RH_J6,RH_J7,RH_J8,RH_J9,RH_J10,RH_J11,RH_J12,RH_J13,RH_J14,RH_J15,ThetaX,ThetaY,ThetaZ
0.5299999713897705,0.7674418687820435,0.7592105269432068,0.37833333015441895,0.789082944393158,0.5633333325386047,0.4639895260334015,0.31833332777023315,0.3976221978664398,1.0,0.11570680886507034,-0.0886680257454517,0.6640641890086936,0.5541168983216397,1.0366179246397489,-0.03790905336245449,0.7985167630926838,0.4601836326319844,1.2819631737130015,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4602617668674671,0.2745344691210538,-0.2925007697100283,1.6847758486306639,-0.00044244248273042354,0.0,-0.0
0.5299999713897705,0.7664415836334229,0.7592105269432068,0.3799999952316284,0.7882096171379089,0.5666666626930237,0.4661719799041748,0.31833332777023315,0.3976221978664398,1.0,0.11570680886507034,-0.08290037748908544,0.6643488269626939,0.5572021894183382,1.0393498365827898,-0.03359042938850843,0.7957599889664844,0.4575537538022747,1.2804208434372253,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4632174484146236,0.27532979360328025,-0.29301378698397357,1.6851719823007543,0.006768333907821323,0.0,0.0
0.531000018119812,0.7656913995742798,0.75789475440979,0.37833333015441895,0.7873362302780151,0.5683333277702332,0.4683544337749481,0.3199999928474426,0.3976221978664398,1.0,0.11570680886507034,-0.0798727758658265,0.6645664370983541,0.5588661801144291,1.040798593250945,-0.03133171688329817,0.7943450502544289,0.4561495701992019,1.2795714006456986,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4647636777937718,0.275745157093204,-0.2932800414602833,1.6853638645891518,0.012413930499185481,0.0,0.0
0.5299999713897705,0.7656913995742798,0.7464912533760071,0.38333332538604736,0.7868995666503906,0.574999988079071,0.4735923111438751,0.3216666579246521,0.3976221978664398,1.0,0.11570680886507034,-0.07721465209157927,0.6647936937245847,0.5603567045095452,1.0420839428224604,-0.029279964974557038,0.7930726012629619,0.4548604246424108,1.2787793854067946,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4661684175066436,0.27612217601666755,-0.29352092485610337,1.6855309040617203,0.04541081068443804,0.0,0.0
0.5299999713897705,0.7656913995742798,0.7250000238418579,0.39500001072883606,0.7855895161628723,0.5849999785423279,0.48275861144065857,0.3233333230018616,0.398062527179718,1.0,0.11570680886507034,-0.07642812897630825,0.6648499778979543,0.5607594266564405,1.0424327396938529,-0.028691824245645463,0.7927112044496436,0.45448734254371903,1.2785470252680833,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4665711413326195,0.2762301752811138,-0.29358972157430646,1.6855768969336506,0.10471579444561425,0.0,0.0
0.5299999713897705,0.7664415836334229,0.6903508901596069,0.4116666615009308,0.7803493738174438,0.6050000190734863,0.5028371810913086,0.3233333230018616,0.4007045328617096,1.0,0.11570680886507034,-0.07806459239379028,0.6647304299949348,0.5599240410954958,1.0417103385083863,-0.029915420883145118,0.7934610673537951,0.45526563379504287,1.2790336210125235,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4657332632686286,0.27600553253989357,-0.29344674421116024,1.685482337427172,0.2173232267333718,0.0,0.0
0.5299999713897705,0.7649412155151367,0.6587719321250916,0.4283333420753479,0.7759825587272644,0.6183333396911621,0.5176778435707092,0.3233333230018616,0.40510788559913635,1.0,0.11570680886507034,-0.08231142886750324,0.6643516503995811,0.5575586988924517,1.0396780379424815,-0.033192812102142255,0.7954807349385214,0.45733850188579617,1.280319230175763,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4634891962113818,0.275403583821282,-0.2930629418191687,1.6852227847611112,0.30967129648920233,0.0,0.0
0.5299999713897705,0.7609402537345886,0.6377192735671997,0.44333332777023315,0.7707423567771912,0.6233333349227905,0.5316455960273743,0.32499998807907104,0.40642887353897095,1.0,0.11570680886507034,-0.08879779743374727,0.6638286466108533,0.5538891137254669,1.0364987001359247,-0.03820088255922624,0.7986124854231114,0.4604577380823096,1.2822113169349656,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4600608454139905,0.274482764804912,-0.2924730291384308,1.6848004725903074,0.3782425405888074,0.0,0.0
0.5299999713897705,0.7514378428459167,0.6008771657943726,0.47999998927116394,0.7650654911994934,0.6266666650772095,0.5477957129478455,0.3333333432674408,0.4139145612716675,1.0,0.11623036861419678,-0.09932048922848824,0.6633150517831253,0.5482553883678964,1.031507431197436,-0.0460798666930323,0.8036484343532547,0.46524893733801825,1.285014763691836,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4546688437261404,0.27303167578678333,-0.29153665425708236,1.684074222151128,0.471024508379283,0.0,0.0
0.5299999713897705,0.7461865544319153,0.5780701637268066,0.5083333253860474,0.7628821134567261,0.6299999952316284,0.5613269209861755,0.33666667342185974,0.4236019253730774,1.0,0.11623036861419678,-0.11121563138055388,0.6627632363812667,0.5411079953705054,1.0251219961961653,-0.0552829816859735,0.8097290638872904,0.47063129107329654,1.2879729943653777,0.0011394618383718657,-0.17925611977022315,0.6959263912057883,0.0,1.4483735238713258,0.2713323147402951,-0.2904275922411148,1.6831120624069456,0.5435132884457288,0.0,0.0
