HG_J0,HG_J1,HG_J2,HG_J3,HG_J4,HG_J5,HG_J6,HG_J7,HG_J8,HG_J9,HG_J10,RH_J0,RH_J1,RH_J2,RH_J3,RH_J4,RH_J5,RH_J6,RH_J7,RH_J8,RH_J9,RH_J10,RH_J11,RH_J12,RH_J13,RH_J14,RH_J15,ThetaXHG,ThetaYHG,ThetaZHG
0.545000016689301,0.724681198596954,0.567105233669281,0.416666656732559,0.624017477035522,0.608333349227905,0.506329119205475,0.308333337306976,0.37824746966362,1,0.114659689366817,0.016323806727939,0.613322120132672,0.699616396575569,1.12842373973541,0.012799378394234,0.743529985652865,0.503764136647402,1.35963962347538,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.4662246659245,0.22325750934573,-0.292838204440099,1.68795188254324,-0.001207260098843,0,0
0.545000016689301,0.724681198596954,0.567105233669281,0.421666651964188,0.624890804290772,0.615000009536743,0.508075058460236,0.314999997615814,0.380008816719055,1,0.114659689366817,0.015997344118733,0.6132122803865,0.699473847899397,1.12833981845973,0.012497150064302,0.743662067697321,0.503925301841175,1.3597452912043,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46605041975438,0.223211952929702,-0.292806542629723,1.68792499450018,0.009103607314513,0,0
0.545000016689301,0.724431097507477,0.566666662693024,0.419999986886978,0.624890804290772,0.611666679382324,0.508075058460236,0.311666667461395,0.380889475345612,1,0.114659689366817,0.014989533097269,0.612859761872481,0.699012838703164,1.12806746681785,0.011566690523201,0.744086732829629,0.504440868267876,1.36008237375653,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.4654916444575,0.223065850781136,-0.292704963562349,1.68783844161453,0.0058889405204,0,0
0.545000016689301,0.724181056022644,0.566228091716766,0.421666651964188,0.624890804290772,0.610000014305115,0.508511543273926,0.310000002384186,0.383971810340881,1,0.115183249115944,0.014803029557465,0.612797474344859,0.698930921484141,1.12801893748582,0.01139403371921,0.744162609452717,0.504532477485476,1.36014206453003,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46539211760853,0.223039821292471,-0.29268684471001,1.68782283783023,0.00701518769801,0,0
0.545000016689301,0.724181056022644,0.566228091716766,0.425000011920929,0.624890804290772,0.613333344459534,0.508511543273926,0.311666667461395,0.383971810340881,1,0.115183249115944,0.014477663599815,0.612684400840874,0.698781325245412,1.12793007957047,0.011093643375828,0.74430037742357,0.504698193062529,1.36024981728768,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46521174871964,0.222992646951275,-0.29265400017928,1.68779449917673,0.011416519792587,0,0
0.545000016689301,0.724181056022644,0.566228091716766,0.425000011920929,0.624890804290772,0.613333344459534,0.508511543273926,0.311666667461395,0.383971810340881,1,0.115183249115944,0.014154877560339,0.612572423220086,0.698632708771986,1.12784167390694,0.010795635738397,0.744437233629481,0.504862396384301,1.36035642539522,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46503281767476,0.222945844993777,-0.292621402382543,1.68776627768438,0.011416519792587,0,0
0.545000016689301,0.724181056022644,0.566228091716766,0.425000011920929,0.624890804290772,0.611666679382324,0.508511543273926,0.311666667461395,0.383971810340881,1,0.115183249115944,0.013847359193498,0.612470197285723,0.698497142194435,1.12776105032894,0.010510950728133,0.744562776374342,0.505012970337511,1.3604541508492,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46486872962057,0.222902922090828,-0.292591494960479,1.6877402983278,0.010426461772809,0,0
0.545000016689301,0.723930954933167,0.566228091716766,0.426666676998138,0.624890804290772,0.613333344459534,0.508511543273926,0.313333332538605,0.383971810340881,1,0.114659689366817,0.011610418394056,0.611696836403209,0.697464461147451,1.12714502609125,0.008445737707781,0.745513608409039,0.506148271344363,1.36118908995012,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46362881956244,0.222578557623789,-0.292365408229657,1.68754330300268,0.012160201497029,0,0
0.545000016689301,0.723930954933167,0.565789461135864,0.426666676998138,0.624890804290772,0.613333344459534,0.508511543273926,0.311666667461395,0.383971810340881,1,0.115183249115944,0.012161834435127,0.611877521434769,0.697710265488708,1.12729291187464,0.008956200483745,0.745286130650814,0.505880885439246,1.36101766309733,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46392295152884,0.222655544868589,-0.292419211330034,1.68759126387065,0.01258334289788,0,0
0.545000016689301,0.723930954933167,0.565789461135864,0.428333342075348,0.624890804290772,0.613333344459534,0.508948028087616,0.313333332538605,0.383971810340881,1,0.115183249115944,0.011728214342193,0.611734994699044,0.697517429002204,1.12717717694718,0.008554783342345,0.745464616775294,0.506091591224213,1.36115310837576,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46369163764834,0.222595007558876,-0.292376930895688,1.68755377554234,0.014724653417158,0,0
0.545000016689301,0.723930954933167,0.565789461135864,0.430000007152557,0.624890804290772,0.613333344459534,0.508948028087616,0.313333332538605,0.383971810340881,1,0.115183249115944,0.010150725784099,0.611195979356153,0.696782607491116,1.12673470941354,0.007098421756208,0.746140886039859,0.506885888351055,1.36166215544207,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46281749580611,0.222366212456404,-0.292217057186203,1.68741142409865,0.015935204508629,0,0
0.545000016689301,0.723930954933167,0.565350890159607,0.430000007152557,0.624890804290772,0.613333344459534,0.508948028087616,0.313333332538605,0.383971810340881,1,0.115183249115944,0.009706718316008,0.611051704538803,0.696583423575826,1.12661408989539,0.006687394860559,0.746325147544836,0.507099981865253,1.3617984309297,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46258070091815,0.222304211160005,-0.292173652231094,1.68737216440606,0.016358275883593,0,0
0.545000016689301,0.723930954933167,0.565350890159607,0.430000007152557,0.624890804290772,0.613333344459534,0.508948028087616,0.313333332538605,0.383971810340881,1,0.115183249115944,0.009272449722675,0.610910949994323,0.696388239118478,1.1264956647301,0.006285384710336,0.746505686757407,0.507309024513718,1.36193120269089,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46234911232253,0.22224356688994,-0.292131175872607,1.68733358280618,0.016358275883593,0,0
0.545000016689301,0.723680913448334,0.565350890159607,0.430000007152557,0.624454140663147,0.615000009536743,0.508948028087616,0.313333332538605,0.383971810340881,1,0.115183249115944,0.008911285514314,0.610794179418191,0.696225611298231,1.12639680790434,0.005951049600641,0.746656093761706,0.507482588392143,1.36204120532785,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46215651919533,0.22219312904534,-0.292095830859059,1.68730134710891,0.017397045536985,0,0
0.545000016689301,0.722680687904358,0.563596487045288,0.431666672229767,0.623580813407898,0.615000009536743,0.508948028087616,0.314999997615814,0.383971810340881,1,0.115183249115944,0.008338563458489,0.610609390458853,0.695967325183359,1.12623955957661,0.0054208735411,0.746894946342366,0.507757439374204,1.36221509218199,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46185112467833,0.222113143263427,-0.292039756736029,1.68725003245501,0.01948777322748,0,0
0.545000016689301,0.721930503845215,0.560964941978455,0.435000002384186,0.623580813407898,0.616666674613953,0.510694026947022,0.314999997615814,0.38485249876976,1,0.114659689366817,0.007511545070936,0.610332098870063,0.69557661156369,1.12600088487018,0.004657376031443,0.747254242942498,0.50816860226646,1.36247431773657,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46139303596683,0.221993149717214,-0.291955580424731,1.68717258859511,0.027962081473619,0,0
0.544000029563904,0.720430135726929,0.553070187568665,0.435000002384186,0.624890804290772,0.618333339691162,0.518114387989044,0.316666662693024,0.39453986287117,1,0.114659689366817,0.006246496949022,0.609909936490278,0.694976898326103,1.12563326863832,0.003489498912864,0.747805626204347,0.508795561313558,1.36286797056548,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.46069239163953,0.221809584302877,-0.291826682412678,1.68705305456924,0.048766204583761,0,0
0.544000029563904,0.719429850578308,0.548684239387512,0.438333332538605,0.624890804290772,0.623333334922791,0.521169781684876,0.321666657924652,0.402906209230423,1,0.114659689366817,0.004229036959947,0.609241559576287,0.69401547184506,1.12504083427598,0.001549415668691,0.748689020307243,0.509790961638767,1.36348924357596,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.45957519642835,0.221516797242545,-0.291620783269287,1.68685980977166,0.063318689335342,0,0
0.542999982833862,0.718679666519165,0.546491205692291,0.438333332538605,0.625327527523041,0.623333334922791,0.524661719799042,0.323333323001862,0.406428873538971,1,0.114659689366817,0.002302109146262,0.608636761778986,0.693128971811518,1.12449031717284,-0.00023431501161,0.749507883994528,0.510698715168475,1.36404972337938,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.45854827181492,0.221247540202169,-0.291430981037162,1.68667830074421,0.071097959945941,0,0
0.541999995708466,0.716679155826569,0.538596510887146,0.441666662693024,0.625327527523041,0.628333330154419,0.532082080841064,0.324999988079071,0.415235579013824,1,0.114659689366817,-0.000555701917441,0.607711388635337,0.691745024721807,1.12362399579063,-0.002982459593246,0.750715383878412,0.512017296434717,1.36485560069609,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.45696644283242,0.220832609111494,-0.291137852395264,1.68639321648802,0.095934845046604,0,0
0.541000008583069,0.714178562164306,0.52763158082962,0.448333323001862,0.627074241638184,0.633333325386047,0.541684865951538,0.330000013113022,0.424922943115234,1,0.114659689366817,-0.004268301370305,0.606529603155724,0.689926227399843,1.12247276345524,-0.006409737437874,0.752384472081571,0.51380035484167,1.36592879602838,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.45491214509777,0.220293387249866,-0.290755636085156,1.68601197829297,0.129037897072158,0,0
0.540000021457672,0.713178277015686,0.524122834205627,0.449999988079071,0.629257619380951,0.636666655540466,0.545176804065704,0.333333343267441,0.428885966539383,1,0.114659689366817,-0.008797407804997,0.60512029297556,0.687674269808004,1.12102734793503,-0.010764918006052,0.754450183204898,0.515942235867107,1.36719031279882,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.45240706480117,0.219635281261589,-0.290287111909568,1.68552963581707,0.139076769318705,0,0
0.538999974727631,0.712428092956543,0.519298255443573,0.458333343267441,0.630567669868469,0.638333320617676,0.550414681434631,0.33500000834465,0.434610307216644,1,0.114659689366817,-0.013567131443999,0.603740686910736,0.685359254167548,1.11951580481862,-0.015179945841664,0.756580816889192,0.518072161508092,1.36841017156365,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.44986871666831,0.218967750515007,-0.289809344036161,1.68501929376903,0.159248792192136,0,0
0.538999974727631,0.71217805147171,0.515350878238678,0.463333338499069,0.636244535446167,0.643333315849304,0.557834982872009,0.340000003576279,0.441655665636063,1,0.114659689366817,-0.01896491808746,0.602227836147533,0.682689820179065,1.1177437998737,-0.02017628856227,0.759033689811173,0.520434981468042,1.36972322187851,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.44699740087437,0.218211881482995,-0.289265426366949,1.68441720943911,0.179389286222696,0,0
0.538999974727631,0.711427867412567,0.512280702590942,0.465000003576279,0.638864636421204,0.644999980926514,0.562636375427246,0.341666668653488,0.446939677000046,1,0.114659689366817,-0.024103705262448,0.600840002472339,0.680094948581332,1.11599029172237,-0.024932884259969,0.761413559865986,0.522633112666568,1.37090089841764,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.44426512702527,0.217491792211571,-0.28874408476474,1.68381753238892,0.190874330450492,0,0
0.537999987602234,0.710427582263947,0.508771955966949,0.471666663885117,0.640174686908722,0.648333311080933,0.566128313541412,0.343333333730698,0.451783359050751,1,0.114659689366817,-0.030028901842712,0.59922236050429,0.676918496816576,1.11381273859088,-0.030402524682404,0.764309042372467,0.525215206610142,1.37223943744896,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.44099368984125,0.216628683343354,-0.288115554744012,1.68306897482807,0.205603671191184,0,0
0.537999987602234,0.709927499294281,0.508771955966949,0.474999994039535,0.640174686908722,0.651666641235352,0.566564798355103,0.346666663885117,0.452664017677307,1,0.114659689366817,-0.035975025587028,0.597668582787783,0.67366066504226,1.11153929380481,-0.035891573512245,0.767272795459693,0.527739327698615,1.37348875937703,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.43771216580995,0.215761821208706,-0.287479876863076,1.68228133340569,0.210043927254899,0,0
0.537999987602234,0.70892721414566,0.508771955966949,0.479999989271164,0.640174686908722,0.653333306312561,0.567874312400818,0.348333328962326,0.454425364732742,1,0.114659689366817,-0.042120329972994,0.596135418752317,0.670220687759708,1.10909752825697,-0.041564643698104,0.770395715023323,0.530278257979614,1.37468287419856,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.43432207121304,0.214865167061514,-0.286817728536017,1.6814294143413,0.215712671483693,0,0
0.537999987602234,0.708177030086517,0.505701780319214,0.485000014305115,0.640174686908722,0.656666696071625,0.570056736469269,0.351666659116745,0.456627041101456,1,0.114659689366817,-0.048607691059128,0.594596772346739,0.666509266394321,1.10641848767086,-0.047553714848632,0.773757473031881,0.532882223262857,1.37583794459005,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.43074456899849,0.213917755380025,-0.286112999459071,1.68048861028138,0.227720561206883,0,0
0.537000000476837,0.707926988601685,0.505701780319214,0.486666679382324,0.640174686908722,0.660000026226044,0.570056736469269,0.353333324193955,0.457507699728012,1,0.114659689366817,-0.054526735471127,0.593270444443294,0.663045610555549,1.10387565142185,-0.053018406531524,0.776887038062145,0.535184379392381,1.37679054342552,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.42748152712711,0.213052497658649,-0.285464412500065,1.67959014829223,0.23043112318596,0,0
0.537000000476837,0.706926703453064,0.503947377204895,0.491666674613953,0.640174686908722,0.661666691303253,0.570929706096649,0.354999989271164,0.459709376096726,1,0.11413612216711,-0.060373647647232,0.59209929329778,0.659682934987602,1.10136245049593,-0.058215007189131,0.780054216262194,0.537434559216752,1.37767405497149,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.42437949732065,0.21222898113867,-0.284842750474367,1.67870091183392,0.236946485406612,0,0
0.537999987602234,0.704926252365112,0.500877201557159,0.503333330154419,0.638864636421204,0.665000021457672,0.572239220142365,0.360000014305115,0.460149705410004,1,0.114659689366817,-0.066765225508616,0.590982325437611,0.656104241328216,1.09863873938717,-0.063914854957518,0.783586433193542,0.539832697217537,1.37854789039612,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.42097790917996,0.211324962841567,-0.284155712556492,1.67768908642953,0.250642711049583,0,0
0.537000000476837,0.702425599098206,0.500877201557159,0.514999985694885,0.6340611577034,0.668333351612091,0.570929706096649,0.363333344459534,0.460149705410004,1,0.114659689366817,-0.073155259945055,0.589856746411414,0.65227502641773,1.09569496140412,-0.069595341186339,0.787170090822732,0.542145942309403,1.37931490837626,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.41758867010324,0.210423180190419,-0.283465275817976,1.67664068468353,0.257903252396678,0,0
0.537999987602234,0.700675189495087,0.498684197664261,0.531666696071625,0.631877720355987,0.670000016689301,0.570929706096649,0.363333344459534,0.460149705410004,1,0.11413612216711,-0.080883174844598,0.58859530253224,0.647545073637011,1.09200728304007,-0.076466059996538,0.791580724632777,0.544850996736273,1.3801177459209,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.41349006612003,0.209331420434788,-0.282623155898828,1.67532418006151,0.271927646017699,0,0
0.537000000476837,0.700175046920776,0.497807025909424,0.550000011920929,0.631441056728363,0.67166668176651,0.571802735328674,0.365000009536743,0.460149705410004,1,0.11413612216711,-0.088781092913226,0.587344697795727,0.64240795311224,1.08795134698387,-0.083761947337442,0.796361518122797,0.547603596181105,1.38081019326568,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.40913861932603,0.208170759678674,-0.281719765261748,1.67386371705758,0.288712957127967,0,0
0.537999987602234,0.700675189495087,0.497368425130844,0.566666662693024,0.634934484958649,0.675000011920929,0.572239220142365,0.366666674613953,0.463232070207596,1,0.11413612216711,-0.095851376756476,0.586510210246741,0.638051346712293,1.08442528485113,-0.090070809579806,0.800584322934948,0.549873161552358,1.38126227817713,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.40537633070646,0.207165859307824,-0.28093001129417,1.67254312078765,0.30308998140074,0,0
0.537000000476837,0.700925230979919,0.496491223573685,0.583333313465118,0.635807871818543,0.683333337306976,0.573985159397125,0.375,0.470277398824692,1,0.11413612216711,-0.104965524105773,0.585449737157125,0.63205153344911,1.07952812473883,-0.098178496508774,0.806109338724754,0.55266619461286,1.38168050993773,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.40054154298699,0.205872998823053,-0.279905343207113,1.67078145393311,0.325274281225181,0,0
0.537000000476837,0.700925230979919,0.495614022016525,0.589999973773956,0.635807871818543,0.683333337306976,0.574858129024506,0.375,0.470717757940292,1,0.11413612216711,-0.113582826234555,0.584613646301936,0.626215490207041,1.07468339037728,-0.105846473033951,0.811453458017862,0.555156567541565,1.3818784538275,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.39596893977082,0.204648477579192,-0.278924171842254,1.6690363895556,0.333098980256959,0,0
0.53600001335144,0.698424577713013,0.489912271499634,0.608333349227905,0.637117922306061,0.689999997615814,0.579659521579742,0.378333330154419,0.479524433612824,1,0.11413612216711,-0.123416875676492,0.583958466268312,0.619658936415751,1.0691276561459,-0.114628603033177,0.817702082191155,0.557843885433533,1.38189126371954,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.390731483569,0.203244056393167,-0.277787025235552,1.66695157441818,0.361335964129171,0,0
0.53600001335144,0.691422879695892,0.468421041965485,0.62666666507721,0.63799124956131,0.696666657924652,0.589262306690216,0.384999990463257,0.491413474082947,1,0.11413612216711,-0.134162672173784,0.583342283438838,0.611963825703652,1.06253394557731,-0.124197278746885,0.824669358144306,0.560564562774738,1.38163833030172,0.000628639023895,-0.195763434091072,0.693639568523383,0,1.38502387906557,0.201711327614557,-0.276530863771279,1.6645715587206,0.40701953269235,0,0
