HG_J0,HG_J1,HG_J2,HG_J3,HG_J4,HG_J5,HG_J6,HG_J7,HG_J8,HG_J9,HG_J10,RH_J0,RH_J1,RH_J2,RH_J3,RH_J4,RH_J5,RH_J6,RH_J7,RH_J8,RH_J9,RH_J10,RH_J11,RH_J12,RH_J13,RH_J14,RH_J15,ThetaXHG,ThetaYHG,ThetaZHG,,,,,,Thumb Base,Thumb Split,Thumb Bend,F1 Split,F1 Bend,F2 Split,F2 Bend,F3 Split,F3 Bend,F4 Split,F4 Bend
0.519999981,0.699424863,0.456140339,0.620000005,0.710043669,0.769999981,0.632474899,0.460000008,0.483487457,1,0.121989526,-0.255695636,0.598758204,0.543537444,0.993567512,-0.164192675,0.883911853,0.580503858,1.388573797,0.000976414,-0.179238005,0.695720036,0,1.371125907,0.204637682,-0.269053276,1.657712749,0.456436757,0,0,,,,,,0.545000017,0.294684739,0.922831327,1.082104145,1.43985546,1.343903491,1.234763634,0.80285147,0.840840836,1.745329252,-0.114959694
0.519999981,0.702425599,0.465789467,0.611666679,0.710043669,0.771666646,0.628982961,0.461666673,0.482166439,1,0.121989526,-0.255506374,0.598701113,0.54366254,0.993701511,-0.164092417,0.883771808,0.580464679,1.388593923,0.000976414,-0.179238005,0.695720036,0,1.371216083,0.204662399,-0.2690739,1.657756271,0.440257087,0,0,,,,,,0.545000017,0.280925213,0.942569127,1.067559748,1.43985546,1.34681237,1.225530949,0.80576035,0.837348065,1.745329252,-0.114959694
0.519999981,0.705176294,0.474122792,0.606666684,0.710917056,0.769999981,0.625927567,0.460000008,0.480845451,1,0.121989526,-0.255013069,0.598551232,0.543982728,0.994045753,-0.163839269,0.883418289,0.580365622,1.388644582,0.000976414,-0.179238005,0.695720036,0,1.371443774,0.204724809,-0.269125962,1.657866087,0.427241417,0,0,,,,,,0.545000017,0.268312224,0.959615383,1.05883311,1.442164695,1.343903491,1.217452488,0.80285147,0.833855373,1.745329252,-0.114959694
0.519999981,0.708677173,0.487280697,0.600000024,0.710480332,0.769999981,0.616324723,0.460000008,0.479084104,1,0.121989526,-0.252243502,0.597719683,0.545809308,0.996001284,-0.162372493,0.88137128,0.57978978,1.38893579,0.000976414,-0.179238005,0.695720036,0,1.372763045,0.205086397,-0.269427433,1.658501252,0.397565579,0,0,,,,,,0.545000017,0.252259354,0.986530571,1.047197593,1.441009999,1.343903491,1.192062567,0.80285147,0.829198372,1.745329252,-0.114959694
0.519999981,0.712928236,0.503508747,0.584999979,0.710917056,0.768333316,0.607594907,0.458333343,0.477322757,1,0.121989526,-0.249156182,0.596810364,0.547827333,0.998157053,-0.160738995,0.879100138,0.579136276,1.389245133,0.000976414,-0.179238005,0.695720036,0,1.37423227,0.205488953,-0.269761981,1.659201387,0.360211595,0,0,,,,,,0.545000017,0.232766602,1.019725903,1.021017575,1.442164695,1.340994611,1.168980935,0.799942591,0.82454137,1.745329252,-0.114959694
0.519999981,0.717679441,0.519736826,0.571666658,0.712227046,0.766666651,0.597555637,0.456666678,0.476442099,1,0.121989526,-0.244626064,0.595504693,0.550759055,1.001281206,-0.158344632,0.8757851,0.578158496,1.389674136,0.000976414,-0.179238005,0.695720036,0,1.376385841,0.206078796,-0.270250426,1.660215865,0.322307979,0,0,,,,,,0.545000017,0.210980504,1.052921297,0.99774654,1.445628311,1.338085732,1.142437105,0.797033712,0.822212909,1.745329252,-0.114959694
0.519999981,0.720430136,0.526754379,0.560000002,0.71266377,0.764999986,0.59319073,0.455000013,0.476001769,1,0.121989526,-0.239842571,0.594169854,0.553809686,1.00452028,-0.155820184,0.872311615,0.577096955,1.390088698,0.000976414,-0.179238005,0.695720036,0,1.37865641,0.206700341,-0.270762448,1.661267314,0.30157472,0,0,,,,,,0.545000017,0.198367515,1.067276071,0.977384385,1.446783007,1.335176853,1.130896289,0.794124833,0.821048678,1.745329252,-0.114959694
0.519999981,0.722430587,0.534649134,0.556666672,0.71266377,0.763333321,0.587952852,0.453333348,0.475121081,1,0.121989526,-0.233922431,0.592574408,0.557527079,1.008452024,-0.15270078,0.868047821,0.575745465,1.390551784,0.000976414,-0.179238005,0.695720036,0,1.381462103,0.207467918,-0.271391326,1.662543011,0.284132235,0,0,,,,,,0.545000017,0.18919468,1.083425208,0.971566627,1.446783007,1.332267973,1.117047341,0.791215953,0.818720138,1.745329252,-0.114959694
0.519999981,0.725431383,0.542543888,0.551666677,0.713100433,0.75999999,0.584024429,0.451666653,0.475121081,1,0.121989526,-0.227396705,0.590891845,0.561546568,1.012682654,-0.1492688,0.863395422,0.574204708,1.390994415,0.000976414,-0.179238005,0.695720036,0,1.384548943,0.208311783,-0.272078092,1.663914633,0.268658556,0,0,,,,,,0.545000017,0.175434882,1.099574345,0.962839989,1.447937546,1.326450215,1.106660591,0.788307022,0.818720138,1.745329252,-0.114959694
0.519999981,0.727931976,0.552631557,0.550000012,0.71397382,0.75999999,0.577477098,0.449999988,0.475121081,1,0.121989526,-0.218891462,0.588782195,0.566580061,1.017973215,-0.144944115,0.857586698,0.572188898,1.391459476,0.000976414,-0.179238005,0.695720036,0,1.388438731,0.209374265,-0.272936478,1.665598996,0.249918813,0,0,,,,,,0.545000017,0.163968702,1.120209203,0.959931109,1.450246781,1.326450215,1.089349446,0.785398143,0.818720138,1.745329252,-0.114959694
0.521000028,0.730182528,0.559210539,0.550000012,0.714410484,0.758333325,0.574421644,0.448333323,0.474680752,1,0.121989526,-0.211332862,0.587050415,0.571012429,1.022579909,-0.140987278,0.852334459,0.570259396,1.391778068,0.000976414,-0.179238005,0.695720036,0,1.391997693,0.210345332,-0.273713885,1.66708957,0.240958379,0,0,,,,,,0.545000017,0.153649058,1.133666858,0.959931109,1.451401319,1.323541336,1.081270827,0.782489263,0.817555907,1.745329252,-0.114959694
0.519999981,0.731182814,0.562280715,0.550000012,0.714847147,0.75666666,0.573548675,0.448333323,0.474680752,1,0.121989526,-0.203257047,0.585289653,0.575542732,1.027277081,-0.136900493,0.846969062,0.568186563,1.392006047,0.000976414,-0.179238005,0.695720036,0,1.395673598,0.211347288,-0.274509423,1.66858162,0.237448804,0,0,,,,,,0.545000017,0.149062367,1.139947064,0.959931109,1.452555858,1.320632456,1.078962696,0.782489263,0.817555907,1.745329252,-0.114959694
0.519999981,0.731682897,0.562719285,0.551666677,0.715720534,0.75666666,0.573548675,0.448333323,0.474680752,1,0.121989526,-0.195346292,0.583680459,0.579861538,1.031723383,-0.132906308,0.84178549,0.566080466,1.392126769,0.000976414,-0.179238005,0.695720036,0,1.399266297,0.21232551,-0.275279584,1.669992181,0.23927477,0,0,,,,,,0.545000017,0.146769295,1.140844184,0.962839989,1.454865093,1.320632456,1.078962696,0.782489263,0.817555907,1.745329252,-0.114959694
0.519999981,0.732683182,0.564473689,0.553333342,0.716593862,0.754999995,0.572675705,0.446666658,0.474240422,1,0.121989526,-0.187676739,0.582190009,0.583806229,1.03578471,-0.128906407,0.836468778,0.563775389,1.392111019,0.000976414,-0.179238005,0.695720036,0,1.402864247,0.213304102,-0.276043763,1.671358328,0.238302931,0,0,,,,,,0.545000017,0.142182605,1.144432909,0.965748868,1.45717417,1.317723577,1.076654564,0.779580384,0.816391676,1.745329252,-0.114959694
0.521000028,0.732933223,0.565789461,0.551666677,0.716593862,0.754999995,0.571802735,0.446666658,0.474240422,1,0.121989526,-0.179487475,0.580747886,0.588046495,1.040089009,-0.12478833,0.831248806,0.561441326,1.392026314,0.000976414,-0.179238005,0.695720036,0,1.406568631,0.214310526,-0.276823325,1.67271719,0.234440933,0,0,,,,,,0.545000017,0.141036069,1.147124391,0.962839989,1.45717417,1.317723577,1.074346432,0.779580384,0.816391676,1.745329252,-0.114959694
0.521000028,0.734433591,0.570175409,0.551666677,0.717030585,0.75333333,0.570493221,0.444999993,0.474240422,1,0.121989526,-0.171159967,0.579398439,0.592237919,1.0443106,-0.120609121,0.826016093,0.558989564,1.391832395,0.000976414,-0.179238005,0.695720036,0,1.410328175,0.215330741,-0.277607052,1.674046674,0.229704954,0,0,,,,,,0.545000017,0.134156306,1.156096079,0.962839989,1.458328866,1.314814698,1.070884077,0.776671505,0.816391676,1.745329252,-0.114959694
0.521000028,0.734933734,0.572807014,0.551666677,0.717467248,0.75333333,0.569183767,0.444999993,0.473800093,1,0.121989526,-0.162475535,0.578113149,0.596483413,1.048551634,-0.116259205,0.820638489,0.556350474,1.391516369,0.000976414,-0.179238005,0.695720036,0,1.414241492,0.216391393,-0.278415082,1.675378366,0.225627953,0,0,,,,,,0.545000017,0.131862961,1.161479165,0.962839989,1.459483405,1.314814698,1.06742188,0.776671505,0.815227446,1.745329252,-0.114959694
0.521000028,0.736184061,0.576315761,0.550000012,0.717467248,0.75333333,0.566564798,0.444999993,0.473800093,1,0.121989526,-0.152503272,0.576780919,0.601210551,1.053231964,-0.111273731,0.814557874,0.55322245,1.391017743,0.000976414,-0.179238005,0.695720036,0,1.418726853,0.217605512,-0.279332104,1.676842761,0.218092335,0,0,,,,,,0.545000017,0.126129734,1.168656492,0.959931109,1.459483405,1.314814698,1.060497327,0.776671505,0.815227446,1.745329252,-0.114959694
0.519999981,0.737434387,0.579385936,0.550000012,0.717467248,0.751666665,0.564818859,0.444999993,0.473359764,1,0.121465966,-0.143683259,0.575776458,0.605335665,1.057254393,-0.106731599,0.809105012,0.550265426,1.390420737,0.000976414,-0.179238005,0.695720036,0,1.422813659,0.21871006,-0.280158248,1.678112631,0.213192787,0,0,,,,,,0.545000017,0.120396507,1.174936698,0.959931109,1.459483405,1.311905818,1.055881063,0.776671505,0.814063215,1.745329252,-0.116343986
0.521000028,0.738934755,0.585087717,0.548333347,0.717903912,0.751666665,0.56307292,0.443333328,0.472919405,1,0.121989526,-0.13410649,0.574788786,0.609575002,1.0613659,-0.101961507,0.803462407,0.547058188,1.389656913,0.000976414,-0.179238005,0.695720036,0,1.427105926,0.21986848,-0.281017064,1.679385007,0.205640412,0,0,,,,,,0.545000017,0.113516745,1.18659999,0.95702223,1.460637944,1.311905818,1.0512648,0.773762625,0.812898906,1.745329252,-0.114959694
0.521000028,0.739434838,0.586403489,0.548333347,0.718777299,0.75,0.562636375,0.443333328,0.472919405,1,0.121989526,-0.125497904,0.57406187,0.613340033,1.064959654,-0.097543053,0.798318044,0.54398902,1.388815952,0.000976414,-0.179238005,0.695720036,0,1.431082154,0.220939955,-0.281804135,1.680504286,0.203591839,0,0,,,,,,0.545000017,0.111223673,1.189291473,0.95702223,1.462947178,1.308996939,1.050110577,0.773762625,0.812898906,1.745329252,-0.114959694
0.521000028,0.740685165,0.590789497,0.546666682,0.718777299,0.75,0.559144497,0.441666663,0.472919405,1,0.121989526,-0.11651194,0.573391671,0.61705338,1.068482444,-0.093080942,0.793200432,0.540798141,1.387841532,0.000976414,-0.179238005,0.695720036,0,1.435098063,0.222020542,-0.282591195,1.681579384,0.193547072,0,0,,,,,,0.545000017,0.105490446,1.198263283,0.954113351,1.462947178,1.308996939,1.04087805,0.770853746,0.812898906,1.745329252,-0.114959694
0.521000028,0.742185533,0.594736814,0.545000017,0.718777299,0.748333335,0.556962013,0.441666663,0.471598417,1,0.121989526,-0.10660088,0.57282574,0.621108462,1.072266668,-0.088007787,0.787471774,0.537066049,1.386589588,0.000976414,-0.179238005,0.695720036,0,1.439664406,0.223247381,-0.283477202,1.682738521,0.185928878,0,0,,,,,,0.545000017,0.098610684,1.206337729,0.951204471,1.462947178,1.30608806,1.035107563,0.770853746,0.809406213,1.745329252,-0.114959694
0.521000028,0.743185818,0.597368419,0.543333352,0.719650626,0.74666667,0.555652559,0.439999998,0.471598417,1,0.121989526,-0.096269448,0.572392105,0.625174212,1.076008457,-0.08272639,0.781615105,0.533058203,1.385115186,0.000976414,-0.179238005,0.695720036,0,1.444418798,0.224522496,-0.284389236,1.683870729,0.180322791,0,0,,,,,,0.545000017,0.094023993,1.211720815,0.948295592,1.465256256,1.30317918,1.031645365,0.767944867,0.809406213,1.745329252,-0.114959694
0.521000028,0.743936002,0.600438595,0.541666687,0.720087349,0.745000005,0.554779589,0.439999998,0.471158087,1,0.121989526,-0.087014163,0.572147567,0.62866774,1.079174095,-0.078000847,0.776475555,0.529358847,1.383636026,0.000976414,-0.179238005,0.695720036,0,1.448673414,0.225661428,-0.285195761,1.684814641,0.174751224,0,0,,,,,,0.545000017,0.090584112,1.218001022,0.945386713,1.466410952,1.300270301,1.029337234,0.767944867,0.808241983,1.745329252,-0.114959694
0.521000028,0.745686412,0.605263174,0.541666687,0.720960677,0.74333334,0.552597106,0.439999998,0.470717758,1,0.121989526,-0.076309308,0.572011943,0.632556133,1.082645352,-0.072540375,0.77064176,0.524967816,1.381760812,0.000976414,-0.179238005,0.695720036,0,1.453590422,0.226975406,-0.286117988,1.685834138,0.167991338,0,0,,,,,,0.545000017,0.082557813,1.227869952,0.945386713,1.468720029,1.297361422,1.023566747,0.767944867,0.807077752,1.745329252,-0.114959694
0.521000028,0.746686697,0.607894719,0.540000021,0.721834064,0.74000001,0.552160621,0.438333333,0.471158087,1,0.121989526,-0.065340253,0.572045387,0.636361887,1.085980024,-0.066950399,0.764795055,0.520335973,1.379643923,0.000976414,-0.179238005,0.695720036,0,1.458624908,0.228318029,-0.287050679,1.686793844,0.163301763,0,0,,,,,,0.545000017,0.077971122,1.233252916,0.942477834,1.471029264,1.291543663,1.022412681,0.765035987,0.808241983,1.745329252,-0.114959694
0.521000028,0.74718678,0.609649122,0.540000021,0.721834064,0.738333344,0.551287651,0.436666667,0.471158087,1,0.121989526,-0.054433297,0.57225219,0.639966036,1.089072609,-0.061396447,0.759114926,0.515595999,1.377339102,0.000976414,-0.179238005,0.695720036,0,1.463627891,0.229649384,-0.287965865,1.687662247,0.160012415,0,0,,,,,,0.545000017,0.07567805,1.236841641,0.942477834,1.471029264,1.288634784,1.020104549,0.762127108,0.808241983,1.745329252,-0.114959694
0.521000028,0.747686923,0.611842096,0.540000021,0.722270727,0.736666679,0.550414681,0.436666667,0.471158087,1,0.121989526,-0.04484549,0.572583973,0.642978399,1.09159866,-0.056517176,0.754055816,0.511124643,1.375027913,0.000976414,-0.179238005,0.695720036,0,1.468024003,0.230816679,-0.288759929,1.688351093,0.15613764,0,0,,,,,,0.545000017,0.073384705,1.241327485,0.942477834,1.472183803,1.285725904,1.017796418,0.762127108,0.808241983,1.745329252,-0.114959694
0.521000028,0.748187065,0.613157868,0.540000021,0.72270745,0.735000014,0.549541712,0.436666667,0.46983707,1,0.121989526,-0.036470203,0.573077898,0.645699618,1.093810881,-0.052268562,0.749900138,0.507301198,1.372970627,0.000976414,-0.179238005,0.695720036,0,1.471852634,0.231831283,-0.289443801,1.688894401,0.153108676,0,0,,,,,,0.545000017,0.07109136,1.244018967,0.942477834,1.473338499,1.282817025,1.015488286,0.762127108,0.804749212,1.745329252,-0.114959694
0.521000028,0.748937249,0.615350902,0.540000021,0.72270745,0.733333349,0.548668683,0.436666667,0.468516082,1,0.121989526,-0.026948421,0.573754551,0.648673984,1.096178843,-0.047137625,0.745247875,0.502887261,1.370525088,0.000976414,-0.179238005,0.695720036,0,1.476205165,0.232982693,-0.290213676,1.689456143,0.149683733,0,0,,,,,,0.545000017,0.067651478,1.248504933,0.942477834,1.473338499,1.279908146,1.013179997,0.762127108,0.80125652,1.745329252,-0.114959694
0.521000028,0.749437332,0.615789473,0.540000021,0.723144114,0.731666684,0.548232198,0.435000002,0.468516082,1,0.121989526,-0.01747769,0.574556807,0.651498159,1.098369205,-0.042034711,0.740724119,0.498392938,1.367933865,0.000976414,-0.179238005,0.695720036,0,1.480534701,0.234125684,-0.290970947,1.689951837,0.148356183,0,0,,,,,,0.545000017,0.065358406,1.249402053,0.942477834,1.474493037,1.276999267,1.012025931,0.759218229,0.80125652,1.745329252,-0.114959694
0.521000028,0.749937475,0.616666675,0.540000021,0.723144114,0.730000019,0.547795713,0.435000002,0.468516082,1,0.121989526,-0.008929855,0.575396074,0.653927227,1.10019934,-0.037428934,0.736734489,0.49424318,1.365451464,0.000976414,-0.179238005,0.695720036,0,1.484443206,0.235155383,-0.291646932,1.690342813,0.146668593,0,0,,,,,,0.545000017,0.063065061,1.251196415,0.942477834,1.474493037,1.274090387,1.010871865,0.759218229,0.80125652,1.745329252,-0.114959694
0.521000028,0.750687659,0.61929822,0.540000021,0.723144114,0.728333354,0.546486259,0.435000002,0.468516082,1,0.121989526,-0.001233251,0.576244802,0.656017363,1.101728811,-0.033037279,0.733208576,0.490442942,1.363114953,0.000976414,-0.179238005,0.695720036,0,1.48796364,0.23608107,-0.292249597,1.690649111,0.141881184,0,0,,,,,,0.545000017,0.05962518,1.256579379,0.942477834,1.474493037,1.271181508,1.007409667,0.759218229,0.80125652,1.745329252,-0.114959694
0.522000015,0.75093776,0.620614052,0.538333356,0.723144114,0.726666689,0.545176804,0.433333337,0.468075752,1,0.121989526,0.00761777,0.577316695,0.65832083,1.103365801,-0.027985762,0.729235411,0.485990722,1.360300798,0.000976414,-0.179238005,0.695720036,0,1.49201372,0.237144157,-0.292936512,1.690954054,0.136114608,0,0,,,,,,0.545000017,0.05847837,1.259270984,0.939568954,1.474493037,1.268272629,1.00394747,0.756309349,0.800092289,1.745329252,-0.114959694
0.521000028,0.751437843,0.622368395,0.538333356,0.723580778,0.725000024,0.544303775,0.428333342,0.465433717,1,0.121989526,0.016710115,0.578530573,0.660569043,1.104904171,-0.02279464,0.725250819,0.481320126,1.357258346,0.000976414,-0.179238005,0.695720036,0,1.496176604,0.238234608,-0.293634969,1.691211482,0.132563074,0,0,,,,,,0.545000017,0.056185298,1.262859586,0.939568954,1.475647576,1.265363749,1.001639181,0.747582712,0.793106747,1.745329252,-0.114959694
0.521000028,0.751437843,0.622807026,0.535000026,0.723580778,0.723333359,0.544303775,0.428333342,0.464993387,1,0.121989526,0.025108685,0.57975838,0.662533904,1.1061899,-0.017997305,0.72166279,0.476913678,1.354302731,0.000976414,-0.179238005,0.695720036,0,1.500024605,0.239240403,-0.29427338,1.691396308,0.128480939,0,0,,,,,,0.545000017,0.056185298,1.263756828,0.933751196,1.475647576,1.26245487,1.001639181,0.747582712,0.791942516,1.745329252,-0.114959694
0.521000028,0.751937985,0.623684227,0.533333361,0.723580778,0.721666694,0.542121351,0.428333342,0.464993387,1,0.121989526,0.031331845,0.580814776,0.664061477,1.107153523,-0.014450612,0.71907517,0.473594609,1.352018552,0.000976414,-0.179238005,0.695720036,0,1.502870128,0.239982659,-0.294740536,1.691496715,0.121629536,0,0,,,,,,0.545000017,0.053891953,1.26555119,0.930842316,1.475647576,1.259545991,0.995868851,0.747582712,0.791942516,1.745329252,-0.114959694
0.521000028,0.752438128,0.626754403,0.529999971,0.723580778,0.721666694,0.539938867,0.428333342,0.464112729,1,0.121989526,0.037476545,0.581912188,0.665512887,1.108036258,-0.010752363,0.716563787,0.470274893,1.349694395,0.000976414,-0.179238005,0.695720036,0,1.505681625,0.240714917,-0.295198493,1.691569451,0.1120488,0,0,,,,,,0.545000017,0.051598608,1.271831396,0.925024454,1.475647576,1.259545991,0.990098365,0.747582712,0.789614055,1.745329252,-0.114959694
0.521000028,0.752688169,0.627192974,0.528333306,0.723580778,0.720000029,0.539502382,0.430000007,0.464112729,1,0.121989526,0.043603667,0.5831716,0.667122287,1.108999624,-0.006951723,0.71413279,0.466956621,1.347330526,0.000976414,-0.179238005,0.695720036,0,1.508571527,0.241466444,-0.295665545,1.691617354,0.10883884,0,0,,,,,,0.545000017,0.050452072,1.272728516,0.922115574,1.475647576,1.256637111,0.988944299,0.750491591,0.789614055,1.745329252,-0.114959694
0.522000015,0.753188312,0.627192974,0.528333306,0.724017441,0.720000029,0.539502382,0.428333342,0.464112729,1,0.121989526,0.047500155,0.584056256,0.668202754,1.109632328,-0.004413423,0.712620763,0.464823226,1.345784522,0.000976414,-0.179238005,0.695720036,0,1.510405471,0.241942606,-0.295959536,1.691630243,0.109529284,0,0,,,,,,0.545000017,0.048158726,1.272728516,0.922115574,1.476802115,1.256637111,0.988944299,0.747582712,0.789614055,1.745329252,-0.114959694
0.522000015,0.753938496,0.627192974,0.524999976,0.725327492,0.718333304,0.539502382,0.428333342,0.464112729,1,0.121989526,0.049642286,0.584570526,0.66881287,1.109984319,-0.002969952,0.711807714,0.463650375,1.344925222,0.000976414,-0.179238005,0.695720036,0,1.511448544,0.24221315,-0.296125876,1.691631257,0.106568793,0,0,,,,,,0.545000017,0.044718845,1.272728516,0.916297816,1.480265888,1.253728128,0.988944299,0.747582712,0.789614055,1.745329252,-0.114959694
0.522000015,0.754938722,0.63070178,0.526666641,0.725764215,0.716666639,0.538192928,0.428333342,0.464112729,1,0.121989526,0.052770563,0.585372317,0.669770014,1.11053798,-0.000762651,0.710632542,0.461934029,1.343660176,0.000976414,-0.179238005,0.695720036,0,1.51296775,0.242606958,-0.296367425,1.691627503,0.102068682,0,0,,,,,,0.545000017,0.040132428,1.279905964,0.919206695,1.481420584,1.250819249,0.985482101,0.747582712,0.789614055,1.745329252,-0.114959694
0.522000015,0.755438864,0.632456124,0.521666646,0.726200879,0.713333309,0.536446989,0.426666677,0.4636724,1,0.121989526,0.05626258,0.586284615,0.670820713,1.111134407,0.001702112,0.709335942,0.460002712,1.34222353,0.000976414,-0.179238005,0.695720036,0,1.514664377,0.243046379,-0.29663601,1.691614803,0.09099677,0,0,,,,,,0.545000017,0.037839083,1.283494567,0.910480057,1.482575123,1.24500149,0.980865838,0.744673832,0.788449824,1.745329252,-0.114959694
0.522000015,0.755939007,0.633771956,0.519999981,0.726637542,0.713333309,0.536010504,0.426666677,0.4636724,1,0.121989526,0.058790809,0.586959071,0.671567083,1.111548775,0.003487283,0.708409546,0.458591965,1.341163489,0.000976414,-0.179238005,0.695720036,0,1.51589339,0.243364381,-0.296829616,1.691598725,0.087892997,0,0,,,,,,0.545000017,0.035545737,1.286186171,0.907571178,1.483729662,1.24500149,0.979711772,0.744673832,0.788449824,1.745329252,-0.114959694
0.522000015,0.75643909,0.634649098,0.518333316,0.727510929,0.711666644,0.535137475,0.428333342,0.46323207,1,0.121989526,0.062073911,0.58787511,0.672572965,1.112104508,0.005887518,0.707176384,0.456683537,1.339719155,0.000976414,-0.179238005,0.695720036,0,1.517546036,0.243791694,-0.297089029,1.691570403,0.083046106,0,0,,,,,,0.545000017,0.033252665,1.287980411,0.904662298,1.486038897,1.242092611,0.977403483,0.747582712,0.787285594,1.745329252,-0.114959694
0.522000015,0.757189274,0.636403501,0.514999986,0.727947593,0.708333313,0.53382802,0.426666677,0.460149705,1,0.121989526,0.065062607,0.588699957,0.673426912,1.112559899,0.007999209,0.706106201,0.454990791,1.338425828,0.000976414,-0.179238005,0.695720036,0,1.519000237,0.244167338,-0.297316191,1.691537557,0.074770344,0,0,,,,,,0.545000017,0.029812784,1.291569135,0.89884454,1.487193435,1.236274852,0.973941285,0.744673832,0.779135821,1.745329252,-0.114959694
0.522000015,0.758189559,0.642105281,0.514999986,0.728384256,0.706666648,0.532518566,0.428333342,0.458828717,1,0.121989526,0.068445564,0.589677821,0.674428496,1.113090137,0.010474243,0.70486713,0.452992625,1.336886552,0.000976414,-0.179238005,0.695720036,0,1.5207049,0.244607307,-0.29758134,1.691490879,0.066317518,0,0,,,,,,0.545000017,0.025226093,1.303232427,0.89884454,1.488347974,1.233365973,0.970479088,0.747582712,0.775643129,1.745329252,-0.114959694
0.522000015,0.7584396,0.642105281,0.514999986,0.729257643,0.704999983,0.532518566,0.428333342,0.458388388,1,0.121989526,0.070763088,0.590340811,0.67506654,1.113414032,0.012190986,0.70409553,0.451714621,1.335891397,0.000976414,-0.179238005,0.695720036,0,1.521833746,0.244898368,-0.29775604,1.691453625,0.06534164,0,0,,,,,,0.545000017,0.024079557,1.303232427,0.89884454,1.490657209,1.230457094,0.970479088,0.747582712,0.774478898,1.745329252,-0.114959694
0.522000015,0.758689702,0.642543852,0.514999986,0.729694307,0.704999983,0.532518566,0.428333342,0.458388388,1,0.121989526,0.072914832,0.591012202,0.67573678,1.113762628,0.013836293,0.703363489,0.450482805,1.334926155,0.000976414,-0.179238005,0.695720036,0,1.522915753,0.245177166,-0.297922927,1.69141389,0.065025443,0,0,,,,,,0.545000017,0.022932748,1.304129548,0.89884454,1.491811747,1.230457094,0.970479088,0.747582712,0.774478898,1.745329252,-0.114959694
0.522000015,0.758939743,0.642982483,0.514999986,0.729257643,0.703333318,0.532082081,0.428333342,0.458388388,1,0.121989526,0.074917652,0.591644272,0.676353318,1.114078206,0.015368135,0.702688598,0.449329701,1.334017192,0.000976414,-0.179238005,0.695720036,0,1.523923263,0.245436602,-0.29807782,1.691373299,0.063400884,0,0,,,,,,0.545000017,0.021786212,1.30502679,0.89884454,1.490657209,1.227548214,0.969325022,0.747582712,0.774478898,1.745329252,-0.114959694
0.522000015,0.759189785,0.644298255,0.513333321,0.729694307,0.701666653,0.531645596,0.426666677,0.455306023,1,0.121989526,0.077258555,0.592390806,0.677065966,1.114437385,0.017159009,0.701906861,0.447974821,1.3329433,0.000976414,-0.179238005,0.695720036,0,1.525101277,0.245739761,-0.298258378,1.691321926,0.058867104,0,0,,,,,,0.545000017,0.020639676,1.307718272,0.89593566,1.491811747,1.224639335,0.968170956,0.744673832,0.766329126,1.745329252,-0.114959694
0.522000015,0.759439886,0.645614028,0.513333321,0.729694307,0.699999988,0.529899597,0.426666677,0.454865694,1,0.121989526,0.079826876,0.593219826,0.677837629,1.114819065,0.019124452,0.701058282,0.446479162,1.331750287,0.000976414,-0.179238005,0.695720036,0,1.5263943,0.246072282,-0.298455857,1.691260517,0.053099694,0,0,,,,,,0.545000017,0.019492867,1.310409754,0.89593566,1.491811747,1.221730456,0.963554535,0.744673832,0.765164895,1.745329252,-0.114959694
0.522000015,0.759689927,0.64649123,0.513333321,0.729694307,0.699999988,0.529026628,0.426666677,0.454425365,1,0.121989526,0.08210595,0.59399713,0.678568219,1.11518279,0.020863801,0.700316439,0.445147097,1.330680443,0.000976414,-0.179238005,0.695720036,0,1.527538758,0.246366367,-0.29862996,1.691201289,0.05063674,0,0,,,,,,0.545000017,0.018346331,1.312204116,0.89593566,1.491811747,1.221730456,0.961246403,0.744673832,0.764000664,1.745329252,-0.114959694
0.522000015,0.76019007,0.646052659,0.513333321,0.729694307,0.696666658,0.529026628,0.425000012,0.453544706,1,0.121989526,0.08366861,0.594536188,0.679062929,1.115424617,0.022056753,0.69981319,0.444228351,1.329938112,0.000976414,-0.179238005,0.695720036,0,1.52832381,0.246567958,-0.298748969,1.6911577,0.050124132,0,0,,,,,,0.545000017,0.016052985,1.311306996,0.89593566,1.491811747,1.215912697,0.961246403,0.741764953,0.761672203,1.745329252,-0.114959694
0.522000015,0.760440111,0.647368431,0.511666656,0.729694307,0.693333328,0.528153658,0.425000012,0.452223688,1,0.121989526,0.085488936,0.595143259,0.679589827,1.115670877,0.023514328,0.699231084,0.443148679,1.329061083,0.000976414,-0.179238005,0.695720036,0,1.52924139,0.246803468,-0.298887732,1.691104378,0.04400016,0,0,,,,,,0.545000017,0.014906449,1.313998478,0.893026781,1.491811747,1.210094938,0.958938272,0.741764953,0.758179432,1.745329252,-0.114959694
0.522000015,0.760690153,0.649122834,0.50999999,0.729694307,0.691666663,0.527280688,0.425000012,0.452223688,1,0.121989526,0.08727618,0.595744678,0.680101604,1.115905966,0.024945761,0.698664754,0.442083416,1.328191531,0.000976414,-0.179238005,0.695720036,0,1.530142624,0.247034652,-0.299023638,1.691049282,0.038362089,0,0,,,,,,0.545000017,0.013759913,1.317587202,0.890117902,1.491811747,1.207186059,0.95663014,0.741764953,0.758179432,1.745329252,-0.114959694
