,TR_LOSS
0,0.06730921566486359
1,0.04484860226511955
2,0.03595629334449768
3,0.029152650386095047
4,0.027946149930357933
5,0.02658412978053093
6,0.02581683360040188
7,0.020288754254579544
8,0.020040420815348625
9,0.019149672240018845
10,0.016663622111082077
11,0.017999254167079926
12,0.015224475413560867
13,0.012752565555274487
14,0.012832059524953365
15,0.010609164834022522
16,0.010132265277206898
17,0.011203785426914692
18,0.010705099441111088
19,0.00907618273049593
20,0.008899077773094177
21,0.008543327450752258
22,0.00882655754685402
23,0.008302565664052963
24,0.009317321702837944
25,0.00815748330205679
26,0.007280798628926277
27,0.007957042194902897
28,0.006678071338683367
29,0.0070518022403120995
30,0.007704130839556456
31,0.0067319246008992195
32,0.006552096456289291
33,0.006129221525043249
34,0.007047981955111027
35,0.007201830390840769
36,0.006177058443427086
37,0.006160820834338665
38,0.006309188902378082
39,0.006556454114615917
40,0.006146507803350687
41,0.006060325540602207
42,0.006656630430370569
43,0.006413860246539116
44,0.00583169749006629
45,0.0058020674623548985
46,0.0054356735199689865
47,0.006121595855802298
48,0.005265556275844574
49,0.005421150475740433
50,0.005574909038841724
51,0.00564867677167058
52,0.005497978534549475
53,0.005312127992510796
54,0.005628232378512621
55,0.006149320397526026
56,0.005293992348015308
57,0.0052436646074056625
58,0.005106222350150347
59,0.005060033872723579
60,0.00515325739979744
61,0.005383038893342018
62,0.005198923870921135
63,0.0048232125118374825
64,0.004716633353382349
65,0.004769998136907816
66,0.005081789568066597
67,0.005201555788516998
68,0.005303800106048584
69,0.004640006460249424
70,0.004827721044421196
71,0.004583646077662706
72,0.004527093842625618
73,0.004830063786357641
74,0.005071020219475031
75,0.004577149637043476
76,0.004238652065396309
77,0.004733123816549778
78,0.004490096587687731
79,0.004705050494521856
80,0.004502526018768549
81,0.004360877443104982
82,0.004688366316258907
83,0.004119164310395718
84,0.0043556541204452515
85,0.004490314517170191
86,0.004322448745369911
87,0.0043896702118217945
88,0.004675345029681921
89,0.004406590946018696
90,0.004190665204077959
91,0.004366303328424692
92,0.003906317986547947
93,0.003983906004577875
94,0.004543776158243418
95,0.0042571560479700565
96,0.004081296734511852
97,0.004563085734844208
98,0.004461779724806547
99,0.004167035687714815
100,0.004152434878051281
101,0.00442917225882411
102,0.00412724306806922
103,0.0038216852117329836
104,0.0037394233513623476
105,0.0036480543203651905
106,0.0035186917521059513
107,0.0038853194564580917
108,0.004016809165477753
109,0.0036508608609437943
110,0.003648167010396719
111,0.0039172908291220665
112,0.003841677913442254
113,0.003911381121724844
114,0.003371643368154764
115,0.004066580906510353
116,0.0037837259005755186
117,0.00390492076985538
118,0.003263704478740692
119,0.0034819303546100855
120,0.0034226865973323584
121,0.003641363698989153
122,0.0037493740674108267
123,0.003398623550310731
124,0.0034827599301934242
125,0.003383812727406621
126,0.0034718166571110487
127,0.0034965150989592075
128,0.003685428760945797
129,0.0036405830178409815
130,0.003367525991052389
131,0.003282340709120035
132,0.00307705020532012
133,0.0031863884069025517
134,0.00305358343757689
135,0.0030746872071176767
136,0.003442424815148115
137,0.0035667107440531254
138,0.0035001884680241346
139,0.0030984696932137012
140,0.003249769564718008
141,0.003225120482966304
142,0.003317947033792734
143,0.0029277370776981115
144,0.003205246990546584
145,0.0034208414144814014
146,0.003305433550849557
147,0.003112086793407798
148,0.0032657082192599773
149,0.0030945029575377703
150,0.0029241249430924654
151,0.003142404370009899
152,0.0031371666118502617
153,0.0030735195614397526
154,0.002907338785007596
155,0.003283311380073428
156,0.002918103476986289
157,0.0028798263520002365
158,0.0033584467601031065
159,0.0029896509367972612
160,0.003071777755394578
161,0.0029807589016854763
162,0.0034192209132015705
163,0.002839027438312769
164,0.00309046171605587
165,0.003035903675481677
166,0.0028550690039992332
167,0.0031444120686501265
168,0.002784436335787177
169,0.0030804455745965242
170,0.0026781863998621702
171,0.0030471428763121367
172,0.0030211678240448236
173,0.002891425509005785
174,0.0030469330959022045
175,0.0031854903791099787
176,0.0031565765384584665
177,0.003074789419770241
178,0.0025642092805355787
179,0.0028673552442342043
180,0.0027208086103200912
181,0.003290507011115551
182,0.0029384756926447153
183,0.002685596002265811
184,0.0028099422343075275
185,0.002466021804139018
186,0.0024954872205853462
187,0.0026817198377102613
188,0.0032624199520796537
189,0.0027346331626176834
190,0.003024592762812972
191,0.002750491024926305
192,0.0027181857731193304
193,0.0028633815236389637
194,0.002736670197919011
195,0.002617448102682829
196,0.002912942785769701
197,0.0025401911698281765
198,0.0024395964574068785
199,0.0025239731185138226
