J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,ThetaXHG,ThetaYHG,ThetaZHG
0.06244828735220624,0.6532661992073621,0.7001414079732575,1.098574949889369,-0.027976210117459325,0.7653869939727876,0.5068986264386157,1.2841520762811103,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4899892822832783,0.23219690763822123,-0.29377527582965,1.662676926306581,0.006431322199381503,0.0,0.0
0.055245212209185365,0.6501464654954525,0.6975371093678652,1.0974120089281667,-0.03490012986712286,0.768710457473326,0.5101069043433893,1.2859753291442828,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.485737276628354,0.23110847223679723,-0.29305033911575246,1.662357134636215,0.07213089510165602,0.0,0.0
0.05108857144521405,0.6483224370921632,0.695868546849184,1.096607061125317,-0.03887645122556543,0.7705794907763794,0.5117832207395566,1.2868712554374095,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4832958859389227,0.2304821307349613,-0.292628689678295,1.6621381866334453,0.1177090000594663,0.0,0.0
0.04566502357986591,0.6459873996552462,0.6936435753748331,1.095499867058734,-0.04406089877386847,0.7730558816875785,0.5139240843589159,1.287977300799167,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4801129738897556,0.22966452740197008,-0.2920749205085038,1.6618262480066797,0.1635506117503464,0.0,0.0
0.0369657367157243,0.6426339358363401,0.6903720400619934,1.093842455900551,-0.05207330519265372,0.7769623246549331,0.5171423762941978,1.2895619050173464,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.475194246884989,0.22839900138691632,-0.29121097938625956,1.6612907553186533,0.1963870163713023,0.0,0.0
0.028188766065638263,0.6393928775050425,0.6869191954944653,1.0919893422603126,-0.060145190391208456,0.781020497541837,0.5202435456665413,1.2909647498317443,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.470239311632606,0.22712103477645465,-0.2903279370009642,1.6606679761279703,0.23481079402536417,0.0,0.0
0.02214378383175577,0.6370607007693715,0.6841532070110492,1.0904129603116315,-0.06590098262089901,0.784001857541312,0.5223532440858003,1.2918266417918292,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.466706038171058,0.22620754456652456,-0.2896890743250932,1.6601638552091018,0.24011096561886835,0.0,0.0
0.012333782406781357,0.6337154415830001,0.6800007676745471,1.0879898241969772,-0.07490023143643189,0.7887604380734896,0.5255380840861427,1.2930203888566882,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4611813139323981,0.2247767887671482,-0.2886798544909633,1.6593084916489795,0.26768887622438664,0.0,0.0
0.0018380130552424646,0.6305120213568436,0.6756231556488766,1.0853200947867008,-0.08454592462949251,0.7942709255567671,0.528997343562782,1.2941740926590295,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4552586472719282,0.2232390317987978,-0.28758064217359974,1.6582787280025137,0.2908165688807979,0.0,0.0
-0.009158022639519718,0.6270313355329277,0.670291738961095,1.0819187360982747,-0.09500755479779195,0.8004436213713659,0.5325168283402233,1.2951143909802623,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4488330217657828,0.2215662189008667,-0.28636782339373545,1.6570298295770194,0.32016028702087335,0.0,0.0
-0.021683409116408925,0.6237146991976358,0.6645387545568464,1.0780891888862991,-0.10600034031031107,0.8073938023472911,0.5361636036347132,1.2958607007252603,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4417843609248766,0.21972604377345298,-0.2850130789301795,1.655502408507602,0.3842356520971165,0.0,0.0
-0.0330488958784086,0.6207915232237402,0.6587360800990797,1.0740718405858085,-0.11592285599126836,0.813884848577028,0.5391920515063158,1.2961875463630068,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4354183974753054,0.21805914641565433,-0.2837651653026117,1.6539661272609762,0.40021648877046884,0.0,0.0
-0.04392604277735138,0.6186916470327537,0.6537313027172054,1.0704540673618894,-0.1247091311607682,0.8202894924903712,0.5420597939226841,1.2963912623958551,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4295214151527222,0.2165110500733496,-0.28258850408044683,1.6524110687046367,0.43052445190878974,0.0,0.0
-0.05493739483277556,0.6169439576020568,0.6487377392719467,1.0667178761287588,-0.13321660547042927,0.8271742417492778,0.545052130802955,1.2965210186389806,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4235360496976641,0.21493611302717944,-0.2813744848937599,1.6507079169960255,0.43960117857379133,0.0,0.0
-0.06534465463365684,0.6154934983713305,0.6438085232871621,1.0629277962854125,-0.14124831233318136,0.8338363673981418,0.5476771878374893,1.2963840613722257,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4178820642228842,0.21344499512670706,-0.280208486310421,1.6489787077776095,0.45341714065651534,0.0,0.0
-0.0741609030769628,0.614576181550121,0.6397538030372413,1.0597095648454047,-0.14756687269339205,0.8391975787035457,0.5495925110074251,1.2960835128182344,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.413431254146772,0.21226875977781298,-0.27927610948403253,1.6475274245483142,0.45274534922128157,-0.0,0.0
-0.08256254050526073,0.6137631733560142,0.6356220340199902,1.056382579814053,-0.1535071834799516,0.8445360157327004,0.5514313514036192,1.2957185217231895,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4090352372041193,0.21110517395944323,-0.2783437577055917,1.6460235838438069,0.4523183007061834,0.0,-0.0
-0.09066438850686537,0.6132071786461448,0.63173307331748,1.0531744427675493,-0.15896385648428044,0.8499407332847003,0.5533105389019034,1.2953659192892208,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.404782483592008,0.20997780506886002,-0.27743069455680486,1.6445011142386838,0.452702956149359,0.0,0.0
-0.09797695845462853,0.6128085912265012,0.6281156345615442,1.0501448357735865,-0.1638873685255086,0.8548918640386617,0.5549116230397122,1.2949275890793508,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.4009436439596115,0.2089587129756941,-0.2765966698268159,1.6430674479898397,0.4531069978089768,-0.0,0.0
-0.10569766546564896,0.6124872835155609,0.624193029749558,1.0468167215143573,-0.1690844996433851,0.8601889030263957,0.5565110824311302,1.2943503102548357,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.396889830869717,0.2078812073271602,-0.2757064385820774,1.6414966066440961,0.4540130827806211,0.0,0.0
-0.11178855538940384,0.6123601211902756,0.6211066394363285,1.0441510513891876,-0.1730390210300629,0.8642761274917826,0.5576548668706434,1.293818897164904,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.393803889122771,0.2070599083639545,-0.2750210106215453,1.640254847634433,0.4540130827806211,0.0,0.0
-0.11777415093442888,0.6124073219364867,0.6182525096652577,1.0416271472364451,-0.176803680149664,0.8682080994156876,0.5586903431615395,1.2932461373421573,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3908650534191649,0.20627701551252248,-0.2743625649686946,1.6390387952202485,0.45276097347393374,-0.0,0.0
-0.12208232827555392,0.6124852102158723,0.6161523106446195,1.0397530618810744,-0.17937082097032547,0.8710398008361911,0.5594372371342138,1.2928351203027078,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3887489624543166,0.20571279790732366,-0.27388450713082085,1.6381401251775147,0.454369182105144,0.0,-0.0
-0.12630426916097345,0.6125927894633526,0.6140615059182094,1.037875522690206,-0.18188685398121332,0.873834065598995,0.5601443789713402,1.2924012844262054,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.386674556774339,0.2051593484189034,-0.2734130510774588,1.6372428216149626,0.454369182105144,0.0,0.0
-0.13107882724077524,0.6127493343151953,0.611660618123699,1.0357064445963973,-0.18473258975566006,0.8770154620752534,0.5609165029581771,1.2918761979282947,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.384327817870708,0.20453286211410118,-0.2728765527067275,1.6362095461770298,0.45675430780865967,0.0,0.0
-0.13462495920409404,0.6129347440204213,0.6099427605960472,1.0341281688694308,-0.18685287773034845,0.8794034924191282,0.561468377518562,1.2914559470860936,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3825788896974993,0.20406565334995905,-0.27247404507129236,1.6354241196837624,0.4574584760143902,0.0,0.0
-0.13813897388518187,0.6131397273234082,0.6082181900690306,1.0325362216357101,-0.18883753016606192,0.8817604447506516,0.5620313858185497,1.2910588367148081,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.380845217384492,0.20360229159235763,-0.27207305323809167,1.634634155051134,0.46738025900070435,0.0,0.0
-0.1413697976491151,0.6133834471388383,0.6067008672612402,1.0311132772606642,-0.1906681167120073,0.8840287475443778,0.5625825006711302,1.2906857037293076,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3792458950114637,0.20317463159718258,-0.2717012983362554,1.6338949660246376,0.47135439340635776,0.0,0.0
-0.14396405665568582,0.6135932107591475,0.6054677026931726,1.0299521547083645,-0.19213832546691842,0.8858594451145346,0.5630131867611895,1.2903712874226327,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3779612479121408,0.2028309651746236,-0.2714013168906709,1.6332934590224637,0.47806748945470623,0.0,0.0
-0.14649150549048903,0.6138086332243738,0.6042546617217814,1.0288063413332817,-0.1934866512989129,0.8876334150012878,0.5634483820793591,1.2900837252174153,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3767093269691455,0.20249593689144335,-0.2711078972192876,1.6327011891718801,0.48347410377268557,0.0,0.0
-0.14950924787121592,0.6140787715303031,0.602792713706645,1.0274211871242198,-0.19509687635840933,0.889759779097312,0.5639576475260643,1.289727404744499,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3752141181051127,0.20209566750803978,-0.27075619275501106,1.6319867249174596,0.488112596091409,0.0,0.0
-0.15274156938152356,0.6144199199127572,0.6012995126361981,1.0259836655158074,-0.19682726546742713,0.892054846394888,0.5644914596514469,1.2893279266907565,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3736071810764896,0.20166531751649686,-0.27037657572609325,1.6312097436355664,0.49195192915781416,0.0,0.0
-0.15586977063749424,0.6147330852726383,0.5997491201603132,1.0245039551874353,-0.19849736530992962,0.8942803328551345,0.5649926787719248,1.2889251728789723,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3720560780332736,0.20124974522621583,-0.27000844476428454,1.630450265585116,0.4922810304679956,0.0,-0.0
-0.15837204387460968,0.6150239746696138,0.5985649726696844,1.0233557155966688,-0.19983773231238552,0.8960744680375986,0.5653840714781793,1.2885886077275632,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3708110933970195,0.20091605443588798,-0.26971163711711765,1.629833300910523,0.4944553588364818,0.0,0.0
-0.16091530946239704,0.6153303586141388,0.5973501075802328,1.0221744588925883,-0.20120039887890245,0.8979050006028706,0.5657730858040343,1.2882355608530702,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3695452961724917,0.20057667732851944,-0.2694087760097671,1.6291999910886557,0.4960792412630557,0.0,-0.0
-0.1634494204210805,0.6156465576542983,0.5961281003511766,1.020982986899478,-0.2025585189344816,0.8997360552072756,0.5661517752248871,1.2878726586422469,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3682836203051092,0.20023829693954828,-0.2691057885509487,1.6285626187740967,0.4973194580028337,0.0,-0.0
-0.16629185795419557,0.616013491056074,0.5947444810465625,1.0196302868873826,-0.2040822969346272,0.9017978616132567,0.5665665395471775,1.2874531453374174,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3668679354696303,0.19985849166874256,-0.26876456514040964,1.6278405804753917,0.4973194580028337,0.0,0.0
-0.1688803474549208,0.6163602324524953,0.5934712041260582,1.01838172984406,-0.20547037689074676,0.9036836204492877,0.5669340048619872,1.287058364382725,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3655782045802385,0.1995123566862536,-0.2684524139479409,1.6271757504571298,0.49843985493658766,0.0,-0.0
-0.17087386063186463,0.6166238969508901,0.5924480365451453,1.0173829406393287,-0.20650101995781395,0.9050888997367729,0.5671998206829933,1.2867566943478432,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.364620504537151,0.19925525041256162,-0.268219747832911,1.626677307867671,0.49715610137048455,-0.0,-0.0
-0.17246669959362337,0.6168562232193373,0.5916684776771446,1.0166110900561014,-0.20732712814703969,0.9062183366228277,0.5674086947901368,1.2865098016638403,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3638528149440559,0.1990491070759359,-0.26803271928439903,1.6262749142726012,0.4983980081095902,0.0,-0.0
-0.17195855437439236,0.6167807163664569,0.5919186386945419,1.0168591733903174,-0.20708000513090152,0.9058606998012968,0.5673378077001038,1.2865834603684938,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.364097784946029,0.19911489958393103,-0.26809253475328526,1.6264040466170187,0.4964031063578578,-0.0,-0.0
-0.17008345189164473,0.6164847336201121,0.5927880805628636,1.0177325731769034,-0.20616549475673143,0.9045381015633547,0.5670742650453918,1.2868545664122206,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3650043188850594,0.19935835655706205,-0.26831372812266197,1.6268810519480887,0.4968093596083814,0.0,-0.0
-0.1678818852406974,0.616144135458347,0.5938015689056306,1.018748851167007,-0.20516361138640224,0.9030047219523362,0.5667367201381954,1.287138634410777,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3660683633724704,0.1996440521934267,-0.2685726636486457,1.6274372014658613,0.4968733075749341,-0.0,-0.0
-0.16335524780760083,0.6153672633580718,0.5956156124772887,1.020623313780182,-0.20324015502196305,0.899756439795523,0.5659198783764255,1.2876440753525056,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3682682676309725,0.20023457397141284,-0.2691063432284134,1.6285779859223075,0.49859077499973486,0.0,-0.0
-0.15973578708819164,0.6147721030353859,0.5970383506191057,1.0220877240596484,-0.20170328281659233,0.897176306307422,0.565246472008759,1.288022511263488,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3700260773638053,0.2007061700226553,-0.26953003700565714,1.629474602514688,0.5011182783991257,0.0,-0.0
-0.15557918365194223,0.6141123322849301,0.5986469286941646,1.0237381489279034,-0.19993930457417797,0.8942289616043827,0.5644545980825155,1.2884335656985126,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3720436875174293,0.20124722982197268,-0.2700138646074224,1.6304901042166375,0.5008832441832868,-0.0,0.0
-0.15183757800224015,0.6135427843212603,0.6000689201061543,1.0251916752260841,-0.19835240542366314,0.8915920400198148,0.5637227001097052,1.2887792998490208,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3738588010220503,0.20173373771933992,-0.2704465858185555,1.6313896507441739,0.5008832441832868,0.0,0.0
-0.14826628717720616,0.6130576113428138,0.6015026903863496,1.0266265633321305,-0.19684297622489574,0.8890963280807355,0.5630098819047382,1.2890875761149603,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3755853391088058,0.20219628835647033,-0.2708560296906549,1.632233328087287,0.5008832441832868,0.0,0.0
-0.14455909806577172,0.6125355510732714,0.6028666139617838,1.028011120639672,-0.19527224360840847,0.8865116353812179,0.5622516787631567,1.2893880063025522,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.3773820315971268,0.20267741663041586,-0.271279988001924,1.63309946934771,0.5004860355703613,-0.0,0.0
-0.14043168112049512,0.6119778174058615,0.6043600452899522,1.0295217095610274,-0.19352428546625802,0.8836496791973871,0.5613889478012218,1.2896987524921915,0.013447704573088817,-0.21337374866226644,0.6878469751667351,0.7884210861523789,1.37938148037418,0.20321258507052972,-0.2717493504501663,1.6340497070138715,0.49929555822845045,-0.0,-0.0
