,TR_LOSS
0,23.85716156987893
1,9.481115063929806
2,8.231914756806015
3,6.837361324893865
4,7.076571396657066
5,7.247591753758168
6,6.636234323476806
7,5.538872374770131
8,4.32390787083765
9,3.07482499795792
10,1.7789595996920866
11,0.8474549262842639
12,1.2668441933698076
13,2.246213261671752
14,1.6640147402314402
15,0.6568595014770605
16,0.4406000161583932
17,0.44948449063042295
18,0.7146492227079895
19,0.8753040735012112
20,0.8868609525267672
21,0.79787063641897
22,0.5629430971706912
23,0.3927885426707512
24,0.21274232700760023
25,0.2628512729677961
26,0.346525695295483
27,0.4332652639988627
28,0.47411112226735835
29,0.3655351360906675
30,0.2813549250709416
31,0.22436973221564846
32,0.19523342291220636
33,0.2372608979388146
34,0.25015346200244815
35,0.27439670404073785
36,0.2728063014422656
37,0.2415040853411673
38,0.22311923302684056
39,0.1883165692010725
40,0.17996039089881644
41,0.19461469890910288
42,0.1970460430429667
43,0.2001403464438356
44,0.19787221241304237
45,0.17800308193340436
46,0.1646117939732923
47,0.16614424608631195
48,0.16482000478311756
49,0.1643202239419979
50,0.16904507668437205
51,0.16582288964365727
52,0.15783180818246828
53,0.1549116441496659
54,0.15301985010442293
55,0.1505616390496541
56,0.15216120966698737
57,0.15551311774629042
58,0.15439928997962346
59,0.1488303123428874
60,0.14417125987348517
61,0.14375773484616994
62,0.14585787084782179
63,0.14718702172632286
64,0.14682962619525886
65,0.14558188923099946
66,0.14410741424414988
67,0.14265007060115348
68,0.14168087606297003
69,0.1416418125653114
70,0.14217005244746486
71,0.1423746216460514
72,0.141734065832402
73,0.14058084059175766
74,0.13970046761524385
75,0.13957467383653907
76,0.14010936158370305
77,0.14072505759594822
78,0.1408993313009868
79,0.1404172625473894
80,0.13959670494144655
81,0.13898903698436021
82,0.1390996683307593
83,0.14011390746588642
84,0.14230380276940527
85,0.14654399238856472
86,0.155997509301941
87,0.17655685736223525
88,0.22235600219434448
89,0.2970350379240815
90,0.38908061925074844
91,0.3597914515417399
92,0.21965172310407302
93,0.13814211510518254
94,0.22059619368656144
95,0.2790755673657204
96,0.18549432631172585
97,0.1390199431628085
98,0.2085001683220108
99,0.21342316740893263
100,0.14621904683623874
101,0.1529047150235215
102,0.1952114288571881
103,0.1652799904816936
104,0.1358932801294103
105,0.16823236764345087
106,0.17130859626943135
